Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,1,2,-0.4156556889819339,-0.5404594642221124,-0.12783280256873794,0.9848819412815032,-0.07054702059982006,0.41390832059484284,-0.4156556889819339,0.48269322971841866,-0.8868872993034749,0.06312210751157053,0.19244531565148768,0.48269322971841866,0.48269322971841866,0.4826932297184186,1.2196365474613353,0.4762794461589719,0.6752310651769777,3.7312738587860332,0.09134153552107938,0.0,31.240735577437395
1,LINE,1,3,-0.24095638844242775,-0.3421882853253256,0.22839983415141513,0.9662447375051916,0.1090639704239963,0.5567913269540892,-0.24095638844242773,0.6964912946453263,-0.41447211211046386,0.3334487800964485,0.5105592034384697,0.6964912946453262,0.6964912946453261,0.6964912946453262,1.0368900667030871,0.3707882411217134,0.5145825268647929,2.56624617065197,-0.21794208991431163,0.04321785788608865,3.0644274513107574
2,LINE,2,4,0.03863696303986951,0.04531644735925262,0.1649732657378868,0.9640191152919366,0.2568776087501125,0.34471422128709756,0.03863696303986951,0.48491126000772616,0.060152376088673194,0.30938685548600636,0.3595007152833415,0.48491126000772616,0.48491126000772616,0.4849112600077262,0.9874290029061374,0.41736270388588037,0.6948347140178228,4.705359407949317,0.323494123971129,0.051004037368410464,8.87014777109984
3,LINE,2,5,-0.5638430635288718,-0.8400682625173579,0.09040858709200635,0.9336900608034613,-0.1930010841659291,0.602795391523433,-0.5638430635288718,0.688457654611815,-1.09637106533711,0.12255377354761503,0.4032958152764161,0.6884576546118149,0.6884576546118147,0.6884576546118147,1.1036204669678449,0.4028411754796689,0.5102622087319908,2.3820933070590575,-0.4309958565880827,0.0,98.31390141564799
4,LINE,2,6,-0.184856011119945,-0.24149537703041712,0.09568666938338163,0.9980939839319579,0.14218816940546183,0.4394391929071045,-0.18485601111994507,0.5723565941157654,-0.3311542721996261,0.26878196380167824,0.3804915813208244,0.5723565941157653,0.5723565941157654,0.5723565941157653,1.0136170285161128,0.41046668980311984,0.6196776346318839,3.426653591646788,0.06256113835743227,0.04546660569493873,1.000012144961175
5,LINE,3,4,-0.10564757097468969,-0.11342699414527586,-0.06709904545881724,0.6571615421942136,0.017068833790585235,0.15907191344134072,-0.10564757097468969,0.18491342889273152,-0.18330790267421448,0.03223950049400256,0.04761557953802541,0.18491342889273155,0.18491342889273152,0.18491342889273152,0.8448448930590339,0.4697531451038909,0.8831167134045006,11.15072909142051,0.6804701010438836,0.051004037368410464,8.87014777109984
6,LINE,4,6,-0.17098294801444128,-0.18142684419305527,-0.13233776742628484,0.6913103129834691,-0.06841756120127139,0.1618145995016526,-0.1709829480144413,0.14745327821932677,-0.2879168913659136,-0.05329940855884838,-0.03719144216931631,0.14745327821932677,0.14745327821932674,0.14745327821932677,0.853133195181553,0.48623874891254704,0.8997776270408053,11.291609848136863,0.6885724219475666,0.04546660569493873,1.000012144961175
7,LINE,7,5,-0.31157506527187667,-0.32832350468540666,-0.26328415632817387,0.3209615218768322,-0.21147481962021747,0.1348970430804057,-0.3115750652718767,0.05891437536882785,-0.6676787954637988,-0.20811982036632992,-0.19967153337467525,0.05891437536882784,0.05891437536882784,0.05891437536882785,0.9427217166141972,0.526999378949155,0.9465876501426762,13.215722093482249,0.854339575894314,0.0,98.31390141564799
8,LINE,6,7,-0.09675635826626885,-0.10289225338546423,-0.06390868814906735,0.6501208753993967,0.009891302942925975,0.14926137225908082,-0.09675635826626885,0.16878638404271618,-0.1630127436136362,0.02115878502268017,0.03453465586430185,0.1687863840427162,0.16878638404271618,0.1687863840427162,0.8657252571843133,0.4752947336154471,0.8927657834242406,12.052223037658427,0.7009526632153131,0.060314335829638376,41.468882127011156
9,LINE,6,8,-0.2426318386542446,-0.24971723879697455,-0.2198767914469885,0.3621373986038678,-0.1874891870848788,0.1163147718296602,-0.2426318386542446,0.04079249943239745,-0.42533540465526254,-0.18370447396227046,-0.1788447128394809,0.04079249943239744,0.04079249943239744,0.04079249943239744,0.9544457282795238,0.5251978718808259,0.9604732207683381,16.16526420794847,0.8710921485856993,0.0,76.23305264321253
10,LINE,6,28,0.006399465868986049,0.006511213268163986,0.009369938773666554,0.3663028469926805,0.038758960803419416,0.05843197174841777,0.00639946586898605,0.07991261292926145,0.009711782515369487,0.03915819772414378,0.04079597826708201,0.07991261292926145,0.07991261292926145,0.07991261292926145,0.8582051217033505,0.47375101467009045,0.9533225879384192,32.40571209988205,0.8836332951577858,0.06324486070102953,1.0000018480972779
11,LINE,8,28,0.23012432950839912,0.22769108465259452,0.20899043347326188,-0.011479196092370159,0.20804757768043158,0.11670033084229174,0.23012432950839912,0.2136862839665464,0.3204488335298993,0.19577826036780938,0.19628289146605726,0.21368628396654674,0.2136862839665464,0.2136862839665464,0.9295911163656798,0.45273386840821694,1.1069668396165029,17.476782128206754,0.7910096142592487,0.06324486070102953,1.0000018480972779
12,LINE,9,10,0.19446632657676205,0.19596728677105776,0.2218085586834842,0.0,0.19446632657676208,0.21248475567646077,0.19446632657676208,0.2890573540198607,0.19446632657676205,0.20896551755869672,0.22180855868348348,0.28905735401986077,0.28905735401986077,0.28905735401986077,0.7740511475909063,0.4256557939071257,0.8313569727627049,9.30497049199372,0.6692902656000452,0.25102192312047805,1.1214757388924532
