Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
1,1.06,0.0,0.0,162.9107240922483
2,1.043,-15.248691007896374,0.0,31.240735577437395
3,0.9627057171691953,-20.6610837301299,0.04321785788608865,3.0644274513107574
4,0.9548828615226965,-25.758747079311593,0.051004037368410464,8.87014777109984
5,1.01,-39.01606900220872,0.0,98.31390141564799
6,0.9674413665103035,-30.812669379326888,0.04546660569493873,1.000012144961175
7,0.962296535442303,-35.54546345973961,0.060314335829638376,41.468882127011156
8,1.0099999999999998,-33.46432972169621,0.0,76.23305264321253
9,0.9650400113067861,-39.784421303309344,0.1268658587264828,0.0
10,0.9116738744178052,-44.805203566642746,0.25102192312047805,1.1214757388924532
11,1.082,-39.78442130330934,0.0,0.0
12,0.9577320354407648,-43.17153068742622,0.15201660524376384,299960157411351.44
13,1.071,-43.17153068742622,0.0,0.0
14,0.9130932573839886,-45.821914986085226,0.22992282653414248,289059633052396.9
15,0.8974493568289926,-45.98429382239847,0.25153170019160037,0.0
16,0.917393293068921,-44.618573928192035,0.22085306955291917,393573151081803.1
17,0.899477968282794,-45.439705116590616,0.2639002355549673,0.0
18,0.8672346742070134,-47.83907336448168,0.31758861166376706,371979154482486.9
19,0.8584521958126106,-48.328481780472785,0.33998069173069373,257666929595679.8
20,0.8693301179825883,-47.610593356461386,0.3217971092917027,114979368222246.22
21,0.8747764454498462,-46.235213821363885,0.3059334369511274,1142543120888075.2
22,0.8757415469865683,-46.18591956521938,0.3041358256972209,17266737.901532393
23,0.860711227203607,-47.058605047381896,0.31452848300510794,181767314826871.5
24,0.8358046198612414,-47.36953486713261,0.3626302925415542,8.172553405595934
25,0.8332545300077216,-46.47993311173546,0.3648592355841458,14697518.11715885
26,0.7787449225124835,-48.05337648420479,0.45523158873651354,0.0
27,0.8586014656945825,-45.01315623953309,0.32470401901338536,637624832.5972071
28,0.9578759754609414,-32.477377394696106,0.06324486070102953,1.0000018480972779
29,0.7928747685562876,-49.44966648208363,0.46352832038544306,0.0
30,0.7550361474561849,-52.95674103228203,0.5661122209625739,1589818814679595.5
