Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
1,1.06,0.0,0.0,207.82219942648476
2,1.0429999999999997,-19.761389159808,0.0,48.90635676133499
3,0.9188726409700222,-26.37240979589521,0.05860191702055991,4.052351288290217
4,0.912133988602924,-33.110199483004216,0.06941373562305247,11.566575029019939
5,1.0099999999999998,-49.69863250916991,0.0,123.3433830664701
6,0.9367177093524626,-39.74701146713243,0.06212696580860654,1.0000286081427021
7,0.9383720536471072,-45.57913985401253,0.07794459660238567,51.844207508042835
8,1.01,-43.439990042747446,0.0,120.31245288635039
9,0.9172506135949638,-51.81411391054993,0.17825524677543123,0.0
10,0.8372046236208375,-58.91982092450809,0.3653966054948309,1.3627115914138277
11,1.082,-51.81411391054993,0.0,0.0
12,0.9070421511320371,-56.952518181853044,0.21168692545637055,396777199801504.3
13,1.0710000000000002,-56.952518181853044,0.0,0.0
14,0.8461768071024092,-60.5874898649489,0.3274901441235943,399343081591547.9
15,0.8227189425532216,-60.78039972629275,0.3642282327334355,0.0
16,0.8506238582629756,-58.78267557407405,0.3154106898443481,543140910792377.7
17,0.8231932093604184,-59.860711483435196,0.38381225213898945,0.0
18,0.7806875542750663,-63.39201315190404,0.4688825944068584,544612730836931.94
19,0.767958499928555,-64.0776463849305,0.5055774012950071,382002019317160.7
20,0.7818713944123782,-63.000174343369935,0.47638893147330164,168643387094831.2
21,0.786163539707177,-61.037853720189375,0.456877724748957,1678384254856094.8
22,0.7867524016562905,-60.98532162646226,0.45515611550855717,394047862.4362722
23,0.7668983130468118,-62.409722274740275,0.4754443841104264,271647494626426.25
24,0.7247233826469763,-62.994770627981104,0.572286228127499,13.212238962505356
25,0.7042968485835137,-62.387890669316484,0.6167794628507869,746954181.8301849
26,0.6231207376748238,-65.1487913091706,0.8180509057674746,0.0
27,0.7321560894683371,-60.49461720690222,0.5564151240241542,30727305155.54002
28,0.9199781339690442,-41.81428353018658,0.09144078188166224,0.9999833127780215
29,0.6201002566898913,-68.40515534414963,0.8817624920960095,0.0
30,0.5548632970387934,-75.66055530860557,1.1596372154411523,3492535522058448.0
