Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,1,0,0.2700840281504311,0.2878647855080247,0.40291859553618015,0.8973041734314098,0.3296252363778203,0.44472441205419494,0.2700840281504311,0.5513067726501464,0.30196237928892966,-0.20209106156309928,-0.12904701867591864,0.5513067726501465,0.5513067726501465,0.5513067726501465,0.5884366924327238,0.4964449311513791,0.681662937629296,5.512558910951261,0.2779818333059143,0.13294628841359007,3.020932824924318
1,LINE,0,38,0.18745223854342283,0.18852306431672022,0.19547448861189487,0.9998035695419472,0.19441981514519685,0.14387851460694026,0.18745223854342283,0.22772907937753453,0.1994384253847547,-0.21702469166191413,-0.21225205476025288,0.22772907937753456,0.22772907937753453,0.22772907937753453,0.8071870804108959,0.5392069820107241,0.8757679018383356,15.135634595926073,0.8128472059270938,0.0,7.075506895281659
2,LINE,1,2,0.3680535685861487,0.3807667112135651,0.415997812093804,0.9377320215801699,0.40332383043761744,0.3503967893991479,0.3680535685861487,0.4891101256645621,0.40545474400562337,0.4212759021465241,0.4393688503882293,0.48911012566456225,0.4891101256645622,0.48911012566456213,0.5889069379908789,0.34982728435893085,0.7056300927913142,5.428844255404828,0.5588687447147994,0.5945903311921924,29.3630846528723
3,LINE,24,1,0.08700043652977991,0.09652825121749296,0.06205511845666374,0.33582012508500525,0.20609383685242144,0.10064513752336278,0.0870004365297799,0.22942203005234124,0.15867238452303759,0.1060656335987194,0.11268009407497163,0.2294220300523412,0.22942203005234119,0.2294220300523412,0.7626252377740182,0.45243706401748635,0.8055260232745587,14.925534249568363,0.8110906976888785,0.26850522070122157,1.0000000000166926
4,LINE,2,3,0.5323435509505451,0.5318842497237984,0.5304060125615251,0.13876394210337112,0.5307635207488247,0.3609117813133535,0.532343550950545,0.5310790096976162,0.5607786311166941,0.5241264316976594,0.5241926742826556,0.5310790096976117,0.5310790096976162,0.5310790096976162,0.3256364934525979,0.2837237302223937,1.3093538520408163,5.4427691702684475,0.4696320751224192,0.836930314236001,95.05259937988968
5,LINE,17,2,0.030811803173180108,0.030880974925989485,0.03117435670530881,0.43794275505243224,0.034552128802771635,0.028800192659545313,0.030811803173180104,0.04573240858354899,0.035693184701648034,-0.03211125069044742,-0.0317865966663497,0.04573240858354898,0.04573240858354898,0.04573240858354899,0.43567883548225866,0.4145050769325943,0.9725799427999071,67.46413731827954,0.9522450315091198,0.5945903311921924,29.3630846528723
6,LINE,4,3,0.11077641346721188,0.11498521585454412,0.1889725799387608,0.8609903534198069,0.14508772701127304,0.2999087356074224,0.1107764134672119,0.35645872980878074,0.12287475295719716,-0.03967920627812354,0.00013394668613469642,0.3564587298087806,0.3564587298087806,0.3564587298087806,0.2032342420918265,0.3441281172120177,0.7869057632928962,7.174675423164609,0.4441223972425886,0.836930314236001,95.05259937988968
7,LINE,13,3,0.07342869441302771,0.07622500986665914,0.14835288652346532,0.8347287536068597,0.10685009439856111,0.28458686331218236,0.07342869441302773,0.3281302481236326,0.08175947079371387,0.14144445386758148,0.17620551456294742,0.3281302481236327,0.32813024812363256,0.3281302481236326,0.25110203415298865,0.32745106669395807,0.7958237280693164,6.761146587077454,0.45654365389928775,0.836930314236001,95.05259937988968
8,LINE,5,4,0.0227087972036284,0.023049557145372393,0.04054824667166736,0.9969468554029338,0.04309156986380437,0.13536105537618526,0.022708797203628398,0.15577430983980095,0.026091289441721312,0.05177613028818259,0.06042708728246817,0.15577430983980092,0.15577430983980092,0.15577430983980095,0.23042882246980592,0.3380246801174009,0.9046821497002668,14.512668392412316,0.7332874003374349,0.7286059466538544,1.0000000003128975
9,LINE,4,7,0.01656395117128436,0.017532361314578266,0.13514231503604196,0.8092662017243807,0.06506120335134186,0.34299540476269474,0.01656395117128436,0.37356642094861714,0.01887378441179381,0.12195992260472487,0.17728226010746903,0.37356642094861714,0.37356642094861714,0.3735664209486171,0.2102115412595293,0.31215814943822434,0.7610927450244103,5.501608785102547,0.3198613358934186,0.8583610293756224,87.0872069286709
10,LINE,5,6,0.07177128000976377,0.0764661893093082,0.21028768362199002,0.7335666238879408,0.1194233108743184,0.38308410761906564,0.07177128000976378,0.4298915102575523,0.08034414881904955,0.18844396680596692,0.2510575223215622,0.42989151025755223,0.4298915102575522,0.4298915102575522,0.21353975225322092,0.30179177410973707,0.725396000555399,4.881628921768293,0.2646746153828614,0.8483646896943017,126.10261326488464
11,LINE,10,5,0.13793832017321433,0.141277293774642,0.16952113146521441,0.9943383382611034,0.16746439815598302,0.20551820344024752,0.13793832017321433,0.27587483096289694,0.15763291869510182,0.18114684922786295,0.19533613596021518,0.2758748309628969,0.2758748309628969,0.2758748309628969,0.26055539051815163,0.3284332199322422,0.8375598679241982,9.460770316569079,0.6424330531523497,0.6718455407362083,1.0000000027433795
12,LINE,6,7,0.04455192102604331,0.045054442257903116,0.05401087730185145,0.9224562563258586,0.06135185655883327,0.10325516445389632,0.04455192102604331,0.1320292753347442,0.05184325834919347,-0.022786605963614887,-0.017713576773580306,0.1320292753347442,0.1320292753347442,0.1320292753347442,0.1865688539680416,0.33436207502700976,0.9208810253120553,19.94132070423475,0.8029557350554709,0.8583610293756224,87.0872069286709
13,LINE,7,8,2.020964652252301,2.0447627280062717,2.0278852701485786,0.8482217610305538,2.0261079811066773,157.07220887084702,2.020964652252301,2.0269207169461887,1.813468276121828,-2.0411264809662533,-2.022818211080369,2.0269207169461883,2.0269207169461883,2.0269207169461887,-0.3835476390636351,0.5795132767074311,-2.092294918158013,3.6204456845257944,-1.0128837266068533,0.25741599293330586,3.158932250211148
14,LINE,8,38,0.4961814678885784,0.49704441023606843,0.4962820195379656,0.6865725546462179,0.4976756940032748,0.3314324125271967,0.4961814678885784,0.4983756904256318,0.5153872095593778,-0.5684902070478095,-0.5675999349709967,0.49837569042563207,0.4983756904256316,0.4983756904256317,0.417583509157391,0.5725461803238139,0.5257154084398111,8.826163876040166,0.5046111542645983,0.0,7.075506895281659
15,LINE,9,10,0.11397497487596044,0.11514662675009331,0.12133575835172092,0.904438132201967,0.12988040795608194,0.11329922671823899,0.11397497487596046,0.17229969979149792,0.13221811901566718,0.13308503266756808,0.13660941072001226,0.17229969979149792,0.17229969979149792,0.17229969979149792,0.30832358242703767,0.35234864849028996,0.9038185221012536,17.392342198252077,0.8185052294135382,0.5665706766774994,1.0000000094367016
16,LINE,9,12,0.06818978328143904,0.06915743080548624,0.08111853896710793,0.957467502886083,0.08910088317111789,0.12459626801781155,0.06818978328143906,0.16545479986193376,0.07976417175509454,0.09498680805010672,0.10114345265497092,0.16545479986193373,0.16545479986193376,0.16545479986193376,0.31481954450239763,0.3595126263919863,0.9033929989451112,15.757487937627936,0.7689168597117394,0.5708453603217881,0.999999997696788
17,LINE,12,13,0.00981322977259787,0.010284799949065273,0.09057630407084755,0.9371558958270314,0.059749882994622285,0.28204911003942024,0.009813229772597869,0.31166318403242504,0.011528341706354256,0.09694966161616096,0.13503504616286263,0.31166318403242504,0.3116631840324251,0.31166318403242504,0.2845829203703275,0.3440860882851923,0.8030198769191628,6.749664909106202,0.43873222304259907,0.7040742206222574,1.0000000004471106
18,LINE,13,14,0.23461750371967324,0.23982633278889987,0.2628610534696915,0.9991456791569528,0.26139428259271286,0.23426830201368076,0.23461750371967324,0.3383823514941675,0.26310351826227624,-0.2063981886051419,-0.18919239159188,0.33838235149416757,0.33838235149416757,0.33838235149416757,0.22638818894849203,0.3934259754508833,0.805459137824155,10.348258296852672,0.6578626854835476,0.7472033047496037,48.80544506618516
19,LINE,15,14,0.26210975924184166,0.2665858429310368,0.2779664108432215,0.9910012549614409,0.2852190063733905,0.21372421793527077,0.2621097592418417,0.3294290009606628,0.2970701876892792,0.29042174207426236,0.2970865938131757,0.32942900096066274,0.32942900096066274,0.32942900096066274,0.38649121989999835,0.3445026852392136,0.813125291409278,9.131098947426937,0.7337690997964272,0.7472033047496037,48.80544506618516
20,LINE,15,16,0.024607276297137385,0.02497248279140078,0.04164275332238649,0.9919372174675574,0.044971731384851554,0.1326150982087344,0.024607276297137385,0.15388389108818862,0.028345241451197885,0.0023313077449364605,0.010960001855480031,0.15388389108818862,0.15388389108818862,0.15388389108818862,0.4439141366407091,0.40864729255195714,0.9058859157027693,15.189644116679089,0.739156994814481,0.6344037151838889,1.0000000000686298
21,LINE,18,15,0.3166373811858128,0.34643161605676775,0.48442143082311817,0.7163373119598799,0.3805056547832022,0.5123273543112503,0.3166373811858128,0.6234625579065644,0.3501770335498204,0.4602021540641796,0.5233458337712729,0.6234625579065645,0.6234625579065646,0.6234625579065645,0.6033236261576206,0.3270744865625811,0.5941275607303537,3.486117075264494,0.19579865423248488,0.6087536422686903,22.35753231490898
22,LINE,20,15,0.0038103154317389075,0.003942468202011904,0.07408949640856977,0.8447022031607793,0.03496850740844,0.2635168842387228,0.003810315431738907,0.2809622612358174,0.004258411741318171,0.06364660870307427,0.0975283779420213,0.28096226123581736,0.2809622612358174,0.2809622612358174,0.46967879905575555,0.39677092307399836,0.8217063141318796,7.347300231306025,0.4739805040688059,0.6087536422686903,22.35753231490898
23,LINE,23,15,0.07013477455324064,0.07017979850657734,0.07013619831681896,0.425429492092319,0.07132323842426035,0.03883768510467774,0.07013477455324064,0.07318929969132609,0.07670306928584607,0.07061920314158551,0.07068646611723713,0.07318929969132608,0.0731892996913261,0.07318929969132609,0.4727954050631158,0.40336816192856817,0.9623573445735312,51.894567837567465,0.9300460887622262,0.6087536422686903,22.35753231490898
24,LINE,16,17,0.0061274524932665875,0.00619316842706425,0.015491659402822655,0.9281215213601814,0.02257480032297931,0.09693682522197092,0.0061274524932665875,0.10828087785400335,0.007158599638423131,0.025120172391984965,0.02973679880329131,0.10828087785400337,0.10828087785400338,0.10828087785400338,0.44885067021937525,0.4045136100848141,0.9332418167089465,20.36597173005631,0.806811777311789,0.6500980198061024,29.66211628179449
