Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.0393836418790348,-13.536601789818135,0.04929270757793622,1.320974105736416
1,1.0484941126978566,-9.785266599807674,0.08904820560864377,1.0000000002745664
2,1.0307077067627253,-12.276383642134702,0.1712973440246658,8.804790857117784
3,1.0044599672709178,-12.626734467388419,0.1977476569135985,21.063190849200772
4,1.0060062574452762,-11.192338830376722,0.1660843878085492,1.0000000014911077
5,1.0082255779655345,-10.408330130240552,0.15452625773785608,1.0000000004776795
6,0.998397283529928,-12.755625506627217,0.18506550944601372,25.77646939149417
7,0.99787231581588,-13.335843580962448,0.18815612889986993,17.969085597579145
8,1.038331965114555,-14.178441564547748,0.07385508173348453,1.7833771602835256
9,1.0178431305188702,-8.170875031198003,0.12666109450656438,1.0000000000139977
10,1.0133857803096074,-8.936966338752898,0.13699386015120055,0.9999999985169212
11,1.0008150321397036,-8.998823642505377,0.1510666306408404,2.24302450422903
12,1.0149229628281338,-8.92992719046405,0.14108885884472727,0.9999999981568635
13,1.0123189615493131,-10.715294812870146,0.17324516652115737,1.0000000006606682
14,1.0161853647278165,-11.345399488044189,0.20099957882046096,12.394325196585948
15,1.032520258815074,-10.033348296628095,0.17902588568012248,6.631594626257424
16,1.0342365064493118,-11.116435974349535,0.18631007231437627,1.0000000001256617
17,1.0315726008113155,-11.986167904335838,0.1886713814988102,8.613044429004821
18,1.0501067582261345,-5.410072875679532,0.08959557768800164,1.0000000004863638
19,0.9910105435613102,-6.821178257095119,0.1062408066166698,2.355289760082616
20,1.0323191818174269,-7.628746059639863,0.15351519738889174,10.560421888991252
21,1.0501427366279033,-3.183119853392751,0.08643751460975196,1.0000000004124985
22,1.04514507520281,-3.3812762668333254,0.09782492472464688,8.506891912928204
23,1.0380010098481478,-9.913758530470368,0.18032481271277398,14.254543961835058
24,1.0576827480135298,-8.369235391585013,0.09273341174778746,1.6049347967664231
25,1.0525612926003514,-9.438769569691628,0.16120135141940717,1.3123692412514878
26,1.0383449118996189,-11.362151896253605,0.1953830167336713,9.40792286168002
27,1.0503736565658528,-5.92835920309507,0.13700894590904233,3.664563375573574
28,1.0501149020641716,-3.1698741062883253,0.09972172153699133,1.4545358786116966
29,1.0499,-7.3704745951849935,0.0,1.6854403729472667
30,0.982,0.0,0.0,2.6535185888663135
31,0.9841,-0.18843739366505785,0.0,2.080952779518041
32,0.9972000000000002,-0.1931744493165377,0.0,1.5345787685815775
33,1.0122999999999998,-1.631119011429362,0.0,10.225620953819789
34,1.0494000000000003,1.7765068806099205,0.0,3.462732200926853
35,1.0636000000000003,4.468437454574169,0.0,0.0
36,1.0275000000000003,-1.582898744464559,0.0,4.945636267962043
37,1.0265,3.8928177494723455,0.0,5.068165597340917
38,1.0300000000000002,-14.535256179022566,0.0,1.201783206656383
