Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,1,0,0.06071443931635606,0.06166211656151748,0.07733634931920837,0.9849773279345081,0.08239785657281276,0.13747346501688468,0.060714439316356054,0.17501170374837538,0.07025935125575086,0.03445440050461801,0.04278464669710861,0.17501170374837538,0.17501170374837538,0.17501170374837535,1.1538470077221699,0.5129096009419938,0.8958948427695004,15.076264418372988,0.7402416242220003,0.04929270757793622,1.320974105736416
1,0,38,0.06930563132327207,0.0694234695799993,0.07043544425299601,0.8551467125270987,0.07201016178534757,0.051117891250447925,0.06930563132327207,0.08539388665378715,0.0744292149965183,0.03578630721442889,0.0363774407280714,0.08539388665378712,0.08539388665378714,0.08539388665378714,1.1247331957450726,0.510151726959504,0.9537620262727321,50.66579973134062,0.9296189416700261,0.0,1.201783206656383
2,1,2,0.05583577575199974,0.056362883742239765,0.06314853656854448,0.9055632198135991,0.07049413495408932,0.09441641310364353,0.05583577575199974,0.12738654754121875,0.06476110843412022,0.06670397608677124,0.07029043605916861,0.12738654754121875,0.12738654754121875,0.12738654754121875,1.1634507420344222,0.5054866029647105,0.9261988272591595,21.221628533594007,0.8249658340206727,0.1712973440246658,8.804790857117784
3,24,1,0.04241840779559073,0.04420529481669758,0.026979345826375237,0.1447894470981639,0.08673403934880553,0.04022435595234197,0.042418407795590723,0.09457015131966635,0.08060569475715598,0.03444817047695289,0.035637693427875435,0.09457015131966637,0.09457015131966637,0.09457015131966638,1.1969449845441846,0.5193325438871982,0.9118216146938477,37.988915652382694,0.9247874482702874,0.08904820560864377,1.0000000002745664
4,2,3,0.10673205732246765,0.10681576206762101,0.1065601450891144,0.40462047316959127,0.10815347542208242,0.058313991848220684,0.10673205732246764,0.10939303250625328,0.11817808435969475,0.09926896281756137,0.09933812616480454,0.10939303250625332,0.1093930325062533,0.10939303250625332,1.0669259681640553,0.4890873353285843,0.9423400261325183,37.23660685049644,0.893664045222385,0.1977476569135985,21.063190849200772
5,17,2,0.007341694414605285,0.007348038140330547,0.0073957123748052515,0.2202660444369772,0.008977157484819356,0.010860938608016972,0.007341694414605286,0.015346867492776046,0.008537561662404863,0.003350879621928789,0.0034020627723923,0.015346867492776044,0.015346867492776042,0.015346867492776044,1.1272873628798228,0.5149081842322201,0.9911496361289721,194.69088852059195,0.9796226822187616,0.1712973440246658,8.804790857117784
6,4,3,0.002077166422588371,0.002084989778259096,0.004571435458731724,0.8183806684090665,0.008312246522404788,0.050007748137707655,0.0020771664225883715,0.05420961152160653,0.0023351979653475504,0.006138782636506534,0.007386046847754941,0.05420961152160653,0.05420961152160652,0.05420961152160653,1.0193473609507242,0.5011420835753485,0.9663433725048205,39.83939090163381,0.9001094006490019,0.1977476569135985,21.063190849200772
7,13,3,0.023918043765062742,0.024044106478147247,0.02831077365614928,0.9153819267157084,0.03211434959941066,0.06869353877872719,0.02391804376506275,0.08406274948777685,0.02679407510000559,0.030812352194393662,0.03298525952556664,0.08406274948777685,0.08406274948777684,0.08406274948777685,1.0321261130978556,0.4977415811345409,0.9499246967679859,29.077004484207283,0.8663569616467883,0.1977476569135985,21.063190849200772
8,5,4,0.004436925716482933,0.004447114124861601,0.005166872277309359,0.5178608969657023,0.008636515195674028,0.02761628173229903,0.004436925716482933,0.03195503856028769,0.005112045379557864,0.008785475666064775,0.009157443827954652,0.03195503856028768,0.031955038560287675,0.03195503856028768,1.0286507335321629,0.5017992880888165,0.9806443122066477,72.07200916252559,0.94506604245102,0.1660843878085492,1.0000000014911077
9,4,7,0.02197334690166739,0.02212225807542943,0.027497513231684093,0.9084118035284927,0.03255677170925794,0.07649470376564485,0.021973346901667384,0.092129694335567,0.025018327077368483,0.032080021653046964,0.03480944252097837,0.09212969433556698,0.09212969433556698,0.09212969433556699,1.0060989658461086,0.49417095796807653,0.9447603007609665,26.017624539320806,0.850270495045898,0.18815612889986993,17.969085597579145
10,5,6,0.026756128554846496,0.026944958435704644,0.03339063097809082,0.9528448408054965,0.037327628285318076,0.0841135635553792,0.026756128554846506,0.10183317715228023,0.03012658312396945,0.03861233972721579,0.0418683535657638,0.10183317715228023,0.10183317715228021,0.10183317715228023,1.0122233164873378,0.49344676685198774,0.939056593019208,23.625610930544354,0.8361660963332858,0.18506550944601372,25.77646939149417
11,10,5,0.012500331443804481,0.012563614461787364,0.01507681184436128,0.7190107872691309,0.02120711892916444,0.05222289137398879,0.01250033144380448,0.06269116923937705,0.014588185347095314,0.020264450044102898,0.021562807798608894,0.06269116923937705,0.06269116923937705,0.06269116923937705,1.0427344519598087,0.501200258956985,0.9623952298900182,38.09686877589666,0.8969468223390071,0.15452625773785608,1.0000000004776795
12,6,7,0.0009010130319438846,0.0009026945885957724,0.0013018924640351348,0.3750714034004901,0.0044024926724114295,0.020186368974581634,0.0009010130319438847,0.022454730656398254,0.0010563706923432915,0.0021021358499241204,0.0023069009205063076,0.022454730656398247,0.022454730656398247,0.022454730656398247,0.9913166676939169,0.4986225083993644,0.9861457817961305,98.59027349254328,0.959655223160009,0.18815612889986993,17.969085597579145
13,7,8,0.14306577489308492,0.14336378537610167,0.14313776159736286,0.5249764918547658,0.14567976931360394,0.08134873515978082,0.14306577489308492,0.1485442833609264,0.15826502984224713,-0.16875955876348547,-0.16827304361201603,0.14854428336092643,0.1485442833609264,0.1485442833609264,0.9051113317070997,0.5392835293877299,0.8934216844837497,24.06888162865143,0.8575062805795484,0.07385508173348453,1.7833771602835256
14,8,38,0.08990998628344612,0.08995828620324055,0.08993478545185918,0.4863241427345986,0.09080393316506072,0.04891496266816272,0.08990998628344612,0.09215883083852124,0.09639902393232418,0.03183993782050088,0.03191564458522677,0.09215883083852118,0.09215883083852122,0.09215883083852121,1.1095086791300948,0.5108140443265264,0.9483880708869156,97.80774096835174,0.9102336398927255,0.0,1.201783206656383
