Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,0.9834153544533579,-51.155252557393254,0.12911329546473163,2.978737017357867
1,0.9431825906017096,-41.195937239530835,0.25777265912850883,0.999999999999954
2,0.8413734210130646,-47.73066707055532,0.5610368036987485,27.917760352639338
3,0.729114920499397,-47.46535578597221,0.7620161124763695,85.87629086574846
4,0.7273996748934789,-40.37621560505093,0.6550362379757145,1.0000000000027944
5,0.7362328437756969,-36.964626092701224,0.6044535051965093,1.0000000000010743
6,0.7044068634310294,-46.790051557265095,0.7562140172764913,111.02131190313729
7,0.7073702411048693,-49.32095554624572,0.7660174161671862,76.88591088274626
8,0.930890587579132,-52.625789138262775,0.2393926529159227,3.072451800442666
9,0.7888219184780978,-29.753999889699937,0.46222155760787786,1.0000000000002012
10,0.7658722887555107,-32.13702277349226,0.5153339551905843,1.000000000005469
11,0.7155825640280223,-32.69479829652201,0.6113321064808442,12.465062983756544
12,0.7715059579374431,-32.73788699007849,0.5222684867005684,0.999999999994724
13,0.7530903825664668,-40.163714511490994,0.6457897011659987,1.000000000000377
14,0.7790350766090546,-44.490998934687966,0.7017613220987486,45.81052639456773
15,0.8377212735107382,-40.81908944227899,0.57960087224993,21.39625879649656
16,0.8375341015122125,-44.39330349969607,0.6036926451343453,1.0000000000001823
17,0.833519959994096,-47.04729933793274,0.6165894091088878,28.275206882279114
18,0.9540204308382515,-28.190030596658374,0.24914491611639963,0.9999999999999973
19,0.9167709652107939,-31.895177014948583,0.2757933046327505,5.114502414635949
20,0.8485431985925964,-33.41778964264367,0.4882743247189811,33.91364908403413
21,0.9325143595358518,-20.66640397768907,0.25236989417265804,0.9999999999999855
22,0.9177454734387607,-21.23673643705186,0.28657615874343395,23.87419964625655
23,0.851880985282608,-40.48699214714556,0.5751488770309067,44.24388124157831
24,0.9677070726203535,-37.78276214739688,0.2600342140399465,3.7122849637131394
25,0.8916709831625881,-40.281232728928806,0.48541534955573173,2.950763837900476
26,0.8461821409991256,-45.72705171335039,0.6201450752205119,30.515461278285688
27,0.9187590807585415,-30.816313547771813,0.387296095925148,10.078827539468929
28,0.9479331819870236,-23.64268327739803,0.2710504552779061,3.143915621764608
29,1.0499000000000003,-35.486479408867915,0.0,5.54904727312215
30,0.982,0.0,0.0,8.61910987115755
31,0.9840999999999999,-7.383437013078467,0.0,5.71472932513028
32,0.9971999999999999,-16.185181860949413,0.0,2.987080280893899
33,1.0122999999999998,-20.0703645547258,0.0,24.17596799687079
34,1.0494,-8.73205389585782,0.0,9.017388629307076
35,1.0636,-2.1123204513450764,0.0,0.0
36,1.0275,-22.04499709980507,0.0,10.880964129480008
37,1.0265,-7.219587184455297,0.0,11.399119169811526
38,1.0300000000000002,-53.65380294251352,0.0,6.304438054419975
