Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,1,0,0.023672753206151913,0.02420866455888561,0.0532818220536052,0.9999165767091279,0.05267737177093446,0.17374353345607152,0.02367275320615191,0.19866199015147595,0.027565241923051702,0.01053274875754307,0.025383129582185276,0.198661990151476,0.198661990151476,0.198661990151476,1.100311686487756,0.5098969875170946,0.8776551389874391,11.5166756749604,0.6574014938962635,0.06502652780189311,1.6508394302476632
1,LINE,0,38,0.03384817439862735,0.033927993005291174,0.03588411551384816,0.9259332136815523,0.03744809043950351,0.04953714145958549,0.03384817439862734,0.0674630995445786,0.036453150580767125,0.0010139731181362803,0.0020600365238282576,0.06746309954457863,0.06746309954457862,0.06746309954457862,1.1048969119198497,0.5145997477839951,0.9611010502298016,43.695043569076844,0.908650334824796,0.0,1.3039180682871525
2,LINE,1,2,0.08940528157358607,0.0905916760369196,0.10209301685764348,0.9714020125020196,0.10852245033165386,0.12883826672010198,0.08940528157358607,0.17783789772494898,0.10311066951171342,0.10755881111095503,0.11357588837780123,0.177837897724949,0.177837897724949,0.17783789772494904,1.0724801694048356,0.4862798389795716,0.8973562507313658,15.461669460119076,0.7703062198092102,0.23191776265587502,11.872606634582766
3,LINE,24,1,0.05633174551928025,0.059475659114479405,0.036398516561438346,0.18542757636107518,0.11367264129192782,0.05275252578669132,0.05633174551928024,0.12370242492463024,0.10566244882962694,0.04551180141233619,0.047522897348767475,0.12370242492463027,0.12370242492463028,0.12370242492463027,1.1244074257162888,0.5099418665763387,0.8836426348461061,28.994634596036494,0.9019731482456717,0.11888945800604643,0.9999999999999903
4,LINE,2,3,0.14174322244618284,0.14186782343742624,0.14151826694861588,0.4577468063126346,0.14331651270365242,0.07819411335206848,0.14174322244618281,0.1444664212535112,0.156286961087376,0.13462087068240852,0.13470429537135248,0.14446642125351114,0.14446642125351117,0.14446642125351117,0.9437400603191335,0.4671629353599681,0.9233972658020518,27.180336487432324,0.8587828130536943,0.2713188044791856,29.154011725845812
5,LINE,17,2,0.00112267540591946,0.001123945985595561,0.0012812032255210763,0.2691757092528785,0.00324603646889438,0.012902045237507686,0.00112267540591946,0.014561898140968105,0.0013068783935581184,-0.0045976504395776165,-0.004510898324996436,0.014561898140968102,0.014561898140968102,0.014561898140968104,1.0114479426385694,0.5027650803540935,0.9909000894693404,149.91725864760755,0.9742344124036137,0.23191776265587502,11.872606634582766
6,LINE,4,3,0.007920593348949853,0.007966023762487316,0.012951865975243162,0.9270573955314064,0.016763458317989307,0.07138058778377689,0.007920593348949853,0.07961945847975067,0.00889803964875241,0.015875923156208706,0.018374905036899834,0.07961945847975069,0.0796194584797507,0.07961945847975069,0.8886519867129465,0.48214565512528634,0.9510292380530027,27.880790500667256,0.8580210496253953,0.2713188044791856,29.154011725845812
7,LINE,13,3,0.029387498074296546,0.02961612273354,0.03761105750106227,0.9800306747241795,0.04056605247092483,0.09357379204436393,0.029387498074296556,0.11266427094708784,0.032899038252189,0.04119047294500062,0.0452167333596059,0.11266427094708785,0.11266427094708785,0.11266427094708785,0.9001751732584864,0.47859336545667125,0.9324044267486736,21.261380644388904,0.8179303121195487,0.2713188044791856,29.154011725845812
8,LINE,5,4,0.007988623946463234,0.008014875479573818,0.00939737914703373,0.6413729151500704,0.013802778343200258,0.038456530638925616,0.007988623946463231,0.045318373787746224,0.009199174036558204,0.014295794181162814,0.015007601364033585,0.04531837378774622,0.04531837378774622,0.045318373787746224,0.9036786480653118,0.48471047410063145,0.972709146225262,51.702972976470974,0.9238050980700421,0.22762173846909942,1.0000000000058555
9,LINE,4,7,0.02488228112716333,0.025133144984039135,0.035373403643994265,0.9771937560000359,0.03942059529731249,0.10469180081660606,0.024882281127163328,0.12336965419685532,0.028318698005450747,0.04143174811654095,0.046563522011906756,0.12336965419685535,0.12336965419685536,0.12336965419685533,0.8771908401423558,0.47517251602730753,0.9253293905493355,18.925338756276723,0.7946953176799407,0.258697858310603,24.873963902397218
10,LINE,5,6,0.03491603449139185,0.035286912672143414,0.04748065928126832,0.9965328501855449,0.04941832412491868,0.11566606598781502,0.034916034491391856,0.13860592928301263,0.039272909476498266,0.053673949990549794,0.05977191275831472,0.1386059292830126,0.1386059292830126,0.1386059292830126,0.8847967204657676,0.4735682473229212,0.9165423055196438,17.107886227077017,0.77536407059503,0.2544554683412505,35.65538130740264
