Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.01964777215136996,0.019882161662977724,0.018656883001771984,0.18701045653157702,0.0383682292950002,0.03255077402276381,0.01964777215136996,0.05319227785955913,0.03107015979003517,-8.881784197001252e-16,0.0005976712480375568,0.05319227785955914,0.05319227785955915,0.053192277859559135,0.9805267465612354,0.49985055985563387,0.9644070658009533,57.843073733230305,0.9379442969236983,0.0,22.08790516265265
1,0,2,0.09632928724336255,0.0995766416505374,0.10487401057939764,0.6591573653670079,0.15288582486783717,0.13354714446974508,0.09632928724336257,0.20831639837369134,0.13723798539426274,0.15199521038765118,0.15762149683945115,0.20831639837369129,0.20831639837369129,0.20831639837369129,0.9191225620440486,0.4589059008011743,0.8814620084773949,14.12211258129345,0.7613771718246145,0.056214803257869726,5.444566097861808
2,1,3,0.11160607643211683,0.11592083983020503,0.11226209210445219,0.5459753998397268,0.17779186712497233,0.12820096651952348,0.11160607643211683,0.21810129463960104,0.16976741856093663,0.17632553365989515,0.18060334068901387,0.21810129463960107,0.218101294639601,0.21810129463960104,0.9068038812891995,0.45260265667331945,0.877478415380986,14.22468234450463,0.7774464552028296,0.06607766844912817,16.897394669352007
3,2,3,0.016786392893062756,0.0168774591655756,0.016331061332056813,0.17990435716883207,0.027295182296780962,0.024505189848863608,0.016786392893062756,0.038707426803885635,0.024492394743419337,0.02751759855365476,0.027736920915708528,0.03870742680388564,0.03870742680388564,0.038707426803885635,0.8391420973814355,0.4735112223662263,0.9787265786856335,78.70707737847097,0.9540151028808771,0.06607766844912817,16.897394669352007
4,1,4,0.11558155457837381,0.11895720596733077,0.12176264835073894,0.6539881538979677,0.16471910699997827,0.1315495643004158,0.1155815545783738,0.21058237629164864,0.16120473602907354,0.16252458283286,0.16722267006506222,0.2105823762916486,0.2105823762916486,0.2105823762916486,0.9134717655993404,0.45628317137906205,0.8813281461112268,14.483818210573874,0.7762541304127881,0.06485508403365321,0.9999999999999453
5,1,5,0.14489557447279264,0.15237023875307126,0.15365623119511865,0.6827477582164966,0.22882433853095208,0.1726423840947398,0.14489557447279267,0.2845275086907462,0.2132900486770349,0.23108009694585474,0.23859980183463214,0.28452750869074617,0.28452750869074617,0.28452750869074617,0.8777662242867533,0.43629124394301344,0.8375048680814088,10.434926475910768,0.704745035483684,0.08503380060714387,0.9999999999998275
6,3,5,0.04501907956249698,0.04544040708159214,0.04404180459902706,0.3005606739542394,0.06267383260106184,0.04679151548403351,0.04501907956249698,0.0785466985774843,0.06483105377173314,0.06330745560861045,0.06392059382047298,0.07854669857748431,0.07854669857748431,0.07854669857748431,0.8011468727874761,0.46139802290294635,0.9575248903173177,41.01215801599267,0.9187882632428,0.08503380060714387,0.9999999999998275
7,4,6,0.08214116586762919,0.08429850961898702,0.0753489769541177,0.3525047272204231,0.1298224800667379,0.08276973358755083,0.08214116586762917,0.15144054261275877,0.13272505360133693,0.12930204032223597,0.1309078506429755,0.15144054261275877,0.15144054261275877,0.15144054261275877,0.7845770289047695,0.4463471132667542,0.9173830419186827,21.725249362629537,0.8564023018271227,0.10898121820516186,58.577777258345385
8,5,6,0.03493826205620839,0.03531417272271814,0.03173701155604523,0.1866737683371741,0.05538749106182619,0.03695485033533137,0.0349382620562084,0.0665570777843452,0.05661083918810912,0.05421618248510188,0.05459057922379044,0.06655707778434522,0.06655707778434523,0.06655707778434522,0.7538171194817683,0.4562329614861094,0.9640663078790339,50.50257999689595,0.9339821707427954,0.10898121820516186,58.577777258345385
9,5,7,0.09422173402354672,0.09508040159536538,0.09075770026786639,0.33465483749825053,0.11120933342354825,0.06615030151132519,0.09422173402354672,0.12076748658344028,0.13267845853768995,0.11180363822653357,0.11236364755704835,0.12076748658344032,0.1207674865834403,0.12076748658344029,0.7315815780521713,0.4420732494036877,0.9362167395195029,28.951170109856807,0.9098797826297476,0.12203610484460911,101.44030067321668
10,5,8,0.08014733902411668,0.08021354611627339,0.08357718468471316,0.0,0.0801473390241167,0.07392544467168126,0.08014733902411668,0.11103665034543471,0.08014733902411668,-0.0784644505713224,-0.07671749336352067,0.11103665034543472,0.1110366503454347,0.11103665034543471,0.7411443862461751,0.4868863288606739,0.940799156692269,29.27897942098542,0.8828702316130274,0.06313933250875847,0.0
11,5,9,0.12599837878595788,0.12623544818692767,0.1339624648550073,0.0,0.1259983787859579,0.11658282138606074,0.1259983787859579,0.17223738753457143,0.12599837878595788,-0.1221291972663403,-0.11803429271690838,0.17223738753457143,0.17223738753457143,0.1722373875345714,0.7186555459365008,0.49614001797197177,0.9093199576179959,19.410523357610572,0.8215165434103274,0.05200868366947114,28344981154122.207
12,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8370325426849164,0.47825067329374693,1.0,99.0,1.0,0.06313933250875847,0.0
