Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.12483805215100245,0.1332859236998929,0.1367863452232689,0.6448398839340895,0.213622105088942,0.17159665951527076,0.12483805215100244,0.2775285650376338,0.18582226935041316,0.0,0.014632466278992062,0.2775285650376338,0.27752856503763373,0.2775285650376338,0.8859028301875658,0.49632840280428436,0.8084112413068464,11.669640775154058,0.6961964255408806,0.0,79.35177571843018
1,0,2,0.2990888435045575,0.3482916806063543,0.44224543802113947,0.9986122039303157,0.4763309118962536,0.46374660707171517,0.2990888435045575,0.6506336787520378,0.38903504176438874,0.539521232067123,0.5848595584765452,0.650633678752038,0.6506336787520379,0.6506336787520379,0.7023288397714058,0.32215696543899797,0.5761881911370892,3.4235845641788822,0.2528701915806403,0.20253260605451806,18.62051485213172
2,1,3,0.3782654682299525,0.4376937889445355,0.46421600452542927,0.9836767981105561,0.5640918287852912,0.4373785053418284,0.37826546822995255,0.6678600821222448,0.49756159226142493,0.6026221732310519,0.6292961665873831,0.6678600821222446,0.6678600821222446,0.6678600821222447,0.6628203253961957,0.3044272628283383,0.5667526259796398,3.454705183583438,0.35477481608975514,0.24446834325798228,58.23861150752145
3,2,3,0.0628349439325419,0.06444170268195396,0.06874633433127575,0.5873362377402666,0.10747089040284087,0.10416584455411232,0.0628349439325419,0.15793222509500662,0.08975046327592061,0.11157561411842654,0.11544036127203854,0.15793222509500662,0.15793222509500662,0.15793222509500662,0.4681061464575779,0.3946818256334488,0.9106437979094677,18.10780394883053,0.8066715214287942,0.24446834325798228,58.23861150752145
4,1,4,0.39698230574952326,0.4438758358838083,0.4898781046410521,0.9999181236151512,0.5318721328320886,0.4519359095706577,0.3969823057495232,0.6447540348683026,0.4919026206643299,0.5708910476511928,0.5995446845832189,0.6447540348683027,0.644754034868303,0.6447540348683027,0.6826635603336114,0.3164076940502478,0.5857729568955815,3.6291812406144652,0.36703309031690967,0.24232502994167207,1.0000000070149637
5,1,5,0.41545799794868354,0.5196119387166737,0.6015500269080976,0.9912228520618069,0.6518521406849078,0.5619741853300606,0.41545799794868354,0.8075511656695782,0.5320949380975193,0.732050477255294,0.773931762122074,0.8075511656695784,0.8075511656695784,0.8075511656695784,0.5743988861981327,0.23773316863551341,0.4288918957289967,2.3955251159057616,0.166180172406722,0.33976119714429626,1.000000030195921
6,3,5,0.17891868108560888,0.1867139670094157,0.19483588705817945,0.8050857223616538,0.24738707945730823,0.19548047175083574,0.17891868108560888,0.3082247784741495,0.2426825577581017,0.2574730858181073,0.2661387657596519,0.30822477847414953,0.30822477847414953,0.30822477847414953,0.3826430611150315,0.3491689244866648,0.8239079021189459,9.391165869278817,0.6840278933165889,0.33976119714429626,1.000000030195921
7,4,6,0.2678708648602234,0.3014950935282723,0.3051341807998887,0.8766171229761811,0.4412245449103216,0.3159553830303196,0.2678708648602233,0.5238348514874341,0.3848709683265034,0.46459607379782997,0.48285550259928495,0.5238348514874341,0.5238348514874341,0.5238348514874341,0.3512411870562653,0.2975505631868263,0.6808758153010545,4.951399375078672,0.48884908568086816,0.4545555858198185,245.68641509874521
8,5,6,0.13905469864540243,0.14459741023640668,0.13574957118729516,0.5456000046904097,0.20751224328916168,0.13779148326361298,0.13905469864540243,0.24194719777830154,0.2111791354288423,0.21052575493565287,0.21446597804112574,0.24194719777830156,0.24194719777830156,0.24194719777830156,0.2954038834168498,0.33627208583048596,0.8655772183121758,12.937757834818159,0.771729934363359,0.4545555858198185,245.68641509874521
9,5,7,0.36318029634225246,0.37963808872013804,0.37625092096501483,0.8819900483867802,0.4296847632759342,0.29567103280320517,0.36318029634225246,0.4675252370840908,0.45613190802047354,0.43981774561886633,0.4473761397644674,0.4675252370840908,0.4675252370840908,0.4675252370840908,0.25339690646378665,0.2820480712251884,0.7252763210132871,6.049260310007605,0.6485279448906254,0.5518239862430269,481.33174520629126
10,5,8,0.5005991054261647,0.5089168650495689,0.5804318689621376,0.0,0.5005991054261647,0.5034927147286046,0.5005991054261647,0.6277682661508217,0.5005991054261647,-0.4643284126503678,-0.4207663418901915,0.6277682661508215,0.6277682661508215,0.6277682661508215,0.20219211756350589,0.4522407035689999,0.6968832654405632,6.470095404184452,0.4349061545690911,0.22304235800130245,0.0
11,5,9,0.8559508460146887,0.8861412729836208,1.0413221609149321,0.0,0.8559508460146887,1.0612660110975396,0.8559508460146886,1.0350456640820975,0.8559508460146887,-0.775791966416634,-0.6705795311144453,1.0350456640820975,1.0350456640820975,1.0350456640820975,0.06496511562939467,0.4903903280329145,0.5290583585930333,4.481333864090355,0.13890461643266616,0.1699013610243377,84473106408006.22
