Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.12158404377905917,0.1295937559421305,0.13274531153308888,0.636142372429808,0.2084257294174285,0.1674185346272103,0.12158404377905917,0.2710320707101573,0.18130797591761846,-8.881784197001252e-16,0.013976370375988978,0.2710320707101573,0.2710320707101572,0.2710320707101572,0.8888299734185477,0.496493612653781,0.8130293170374192,11.941394799694027,0.7029997299511741,0.0,77.88273702336815
1,0,2,0.29477855911080103,0.342107388139158,0.43345324303958677,0.9992817813748219,0.469698863124053,0.45647481485142644,0.29477855911080103,0.6418013114624472,0.384138925959136,0.5307934250796125,0.5752323012601646,0.6418013114624473,0.6418013114624472,0.6418013114624473,0.7076836196334525,0.325871024617039,0.5835783743924411,3.496669583654608,0.26275371750734666,0.19879689099912987,18.32522161597976
2,1,3,0.3722469170845381,0.4295513007504119,0.455307495350761,0.9809608606762888,0.5560431389634408,0.43043457625671483,0.37224691708453805,0.6589319081234668,0.4911443586821293,0.5934073465040874,0.6197002570299264,0.6589319081234671,0.6589319081234671,0.658931908123467,0.6687321638631312,0.3083422380124373,0.5743764746167547,3.530630878135349,0.36241577480170517,0.2397729833365307,57.257927588867496
3,2,3,0.06160813589810244,0.06314549130779436,0.06718427246093976,0.578811459876099,0.10529481034195289,0.10191815670240754,0.06160813589810245,0.154656480096146,0.08804752050485463,0.10922418884730853,0.11292891243780268,0.154656480096146,0.154656480096146,0.154656480096146,0.4758970898339032,0.3967488345620304,0.9125624771299873,18.519892565338296,0.8107572702485741,0.2397729833365307,57.257927588867496
4,1,4,0.39057526528158015,0.43581093499480034,0.4808854101067457,0.9996459756975681,0.5240592359079197,0.4446277864305181,0.3905752652815801,0.636103677923095,0.48519625743271727,0.5619275179610075,0.590176625372451,0.6361036779230951,0.6361036779230951,0.6361036779230951,0.6882787903474037,0.3200872438209422,0.5929122026949878,3.7057360569891205,0.37416405507544637,0.2376103050471497,1.0000000030200027
5,1,5,0.41062653741430577,0.5109832973776725,0.5909272326295117,0.9932592625696611,0.6444576880111431,0.5542699682428803,0.41062653741430577,0.7985214994553578,0.5271302566341035,0.7222467133505731,0.7637749268234343,0.7985214994553579,0.7985214994553579,0.7985214994553579,0.5815122389051721,0.24301495487755775,0.4388801234455829,2.4525001489603357,0.1753185869851961,0.33243308991461556,1.0000000130960582
6,3,5,0.1751314229032918,0.182574379193704,0.1902066728882094,0.7967558490657514,0.24226802448617202,0.1911970594350819,0.17513142290329178,0.30197300696076773,0.2379367070608458,0.2519482870318178,0.26029731757456603,0.3019730069607676,0.3019730069607677,0.3019730069607677,0.39085111221693225,0.3521183697891349,0.8277656775875656,9.615877855792599,0.6902462000441751,0.33243308991461556,1.0000000130960582
7,4,6,0.26357010974694683,0.2958004524141141,0.29852307016276336,0.8690631901342606,0.4338251716702476,0.309851721154145,0.26357010974694683,0.5148925212214013,0.3796658734097823,0.4562117584222542,0.47390929013374106,0.5148925212214013,0.5148925212214012,0.5148925212214013,0.3594103703190111,0.30134742763688843,0.6873953155199902,5.071947625389169,0.49781266449167094,0.4442476110187072,240.1335627874768
8,5,6,0.13624092645649366,0.1415640983076372,0.13278206147414517,0.5381734665544716,0.20353601559564824,0.1351049204192424,0.13624092645649366,0.23744270496235725,0.2072572588384206,0.20639163534462704,0.21020498265631196,0.23744270496235725,0.23744270496235728,0.23744270496235725,0.30352378718263495,0.33926791811192675,0.8682176035691601,13.210805034461583,0.7757548914971059,0.4442476110187072,240.1335627874768
9,5,7,0.3558728416663432,0.37154614876552744,0.36787747956186695,0.873483721093287,0.42100011461137155,0.288457918286244,0.35587284166634314,0.45804100513194335,0.4482707100216992,0.43068343819929195,0.4379663613363977,0.4580410051319434,0.4580410051319434,0.4580410051319434,0.26153169335312376,0.2861981049858819,0.7317998736154211,6.2179166080755435,0.6557561219454525,0.537716275127715,468.349531635727
10,5,8,0.4846361469221195,0.4923350057301629,0.5606087508682036,0.0,0.4846361469221195,0.4843750903050109,0.4846361469221195,0.6093203250508337,0.4846361469221195,-0.4500327143008042,-0.40866354297603535,0.6093203250508334,0.6093203250508334,0.6093203250508334,0.2127197013974591,0.45309496538865207,0.7048635622372942,6.619004075054911,0.44873743480593886,0.21914551330203483,0.0
11,5,9,0.8270068058780695,0.8549546101928949,1.0034148477036142,0.0,0.8270068058780696,1.0049514964923025,0.8270068058780696,1.0029040358430947,0.8270068058780695,-0.7504374471485022,-0.6505987640525247,1.0029040358430947,1.0029040358430947,1.0029040358430947,0.07931314091151073,0.49046312034801337,0.5416021468523811,4.577972193483425,0.15998085301454112,0.16738110957832458,83452254092213.81
12,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5013316712748543,0.4207278778603545,1.0,99.0,1.0,0.21914551330203483,0.0
13,8,9,0.23405633966420822,0.2348030676602956,0.24818630283743406,0.0,0.23405633966420822,0.1889187550221965,0.23405633966420822,0.2838381087070933,0.23405633966420822,-0.2273475287680475,-0.21992637649098248,0.2838381087070934,0.28383810870709336,0.28383810870709336,0.4265248498649075,0.46469510795158886,0.8577327145363833,13.317737289720633,0.7622609567342727,0.16738110957832458,83452254092213.81
14,3,11,0.2913584684900127,0.291521343960618,0.29390722631011956,0.0,0.2913584684900127,0.18046981113349495,0.2913584684900127,0.29985834148823287,0.2913584684900127,-0.29016498168353955,-0.28880971066990596,0.2998583414882328,0.2998583414882328,0.29985834148823287,0.3633040012098355,0.464787549155792,0.8582774491504066,14.794071827240876,0.7086415315099873,0.21394750857652306,393770835226488.6
15,12,11,0.2847806767523567,0.3116886131460677,0.5488286654875069,0.0,0.28478067675235674,0.6217507663969829,0.2847806767523567,0.6756098027602466,0.2847806767523567,0.43916853589327154,0.5488286654875072,0.6756098027602466,0.6756098027602465,0.6756098027602466,0.7646512743365123,0.33584644352460125,0.5413689343391576,2.8680546206983424,-0.027711999998345727,0.21394750857652306,393770835226488.6
16,11,13,0.023014905891396622,0.02547738650069563,0.057770475913746885,0.6791138046694452,0.19234424359458535,0.1898591150677158,0.023014905891396625,0.30329371196177735,0.03983109482228265,0.21020304446088728,0.22599451969585713,0.3032937119617774,0.30329371196177746,0.3032937119617774,0.5214290222936935,0.384657080026485,0.8211670282553163,8.61138469104707,0.6243628772876653,0.3067563760710465,1048749098184407.6
17,11,14,0.1419080654958983,0.16212134849605828,0.1468154984567642,0.6083995084278823,0.3055668444194144,0.20077952483220765,0.14190806549589832,0.3682766016353661,0.2328009770298718,0.10855685413767761,0.1301521032685791,0.36827660163536613,0.3682766016353661,0.3682766016353661,0.4917184848860504,0.40777760566104404,0.7218675606482575,8.770042036330127,0.6368254146853658,0.2401903298596656,662562662723972.0
18,11,15,0.06507678013679051,0.0751381926289986,0.12006933840784677,0.77841959125737,0.27188470904085615,0.2502427346890464,0.06507678013679051,0.4029296194341773,0.1084983606427657,0.19787517777412705,0.22823585908318822,0.4029296194341773,0.4029296194341773,0.4029296194341774,0.49682536509838904,0.38409973764611705,0.7405451982913283,6.729446914848191,0.516073767641785,0.26581031713084874,319965998240136.7
19,14,13,0.16005094003706316,0.15607335602053238,0.0727556509180437,0.07120473080941,0.11058551442079481,0.04166001302980885,0.16005094003706313,0.11498222063238961,0.2754854693346636,0.11084571670485896,0.1110910574644727,0.11498222063238962,0.11498222063238961,0.11498222063238962,0.49272024630465183,0.4007125592261021,1.0599273010150536,31.622447432960428,0.9275787601642248,0.3067563760710465,1048749098184407.6
20,15,16,0.220909961475074,0.24208031337602628,0.2131932559396612,0.5736457629381307,0.31663970048421997,0.19822997240646004,0.22090996147507402,0.3532252242486713,0.327219735870247,-0.04022423735665614,-0.021519112755279905,0.3532252242486713,0.3532252242486713,0.3532252242486713,0.3909840351227247,0.4188368861379095,0.6931597579463606,10.466750684935006,0.693634071866899,0.24717399916174815,0.0
21,14,17,0.044527582818502234,0.052518276180494206,0.11531445632138869,0.8127939711410477,0.29711460868971423,0.2668513193751914,0.04452758281850223,0.4415922481871825,0.07739275908165538,0.3323974786459962,0.3609148143281785,0.44159224818718257,0.4415922481871826,0.44159224818718257,0.4309434877245133,0.3397689530827989,0.7315868517578337,5.633699212079216,0.47701491513017513,0.3879584984326191,556782902366038.4
22,17,18,0.03322382081524712,0.03534664420646766,0.04131446952665169,0.4706433058707768,0.13334080007487542,0.11719978865749915,0.03322382081524713,0.19398311363629292,0.05706362600665428,0.08606693183270943,0.09322754217294874,0.19398311363629284,0.19398311363629286,0.19398311363629286,0.33091726366307184,0.3677011712368412,0.878481564316474,15.025718536835099,0.7704386196191504,0.4315493033959375,1975504157922709.0
23,19,18,0.10837622672203948,0.10975664981041088,0.09391897326799598,0.2459557530607865,0.13233817726670402,0.06919177867998434,0.10837622672203949,0.13800128450249874,0.17325836200474323,0.13274286354371212,0.1331196933395199,0.13800128450249874,0.13800128450249874,0.13800128450249874,0.3490061395036861,0.364126044381626,0.9275741316503332,25.961826184842717,0.9048491137665385,0.4315493033959375,1975504157922709.0
24,9,19,0.3097229510163072,0.3293309766830391,0.2956905627770438,0.7159942741555584,0.4087796798105662,0.2483000953416894,0.30972295101630715,0.4391892211796554,0.4361781258138874,0.4163591460346768,0.42213522260088676,0.4391892211796554,0.4391892211796554,0.4391892211796554,0.48115974152231294,0.3370742580150367,0.745194900739595,6.62601548330043,0.6567265643419742,0.3705426446475284,188488872594168.03
25,9,16,0.21222140790175323,0.21218738549937557,0.18739329753505168,0.21000516282782705,0.21191865111011118,0.1093899146329442,0.21222140790175326,0.21191942005374378,0.3086889215654043,0.2119187374324551,0.2119188140642005,0.21191942005374378,0.2119194200537438,0.2119194200537438,0.5510537708005308,0.39363885071157906,1.1122610868334555,16.815576195188445,0.8139428752642163,0.24717399916174815,0.0
26,20,9,0.317075252793716,0.3103331705755385,0.2680646623645645,0.05824857784428261,0.27584339060042956,0.15502253688062778,0.31707525279371607,0.2839914504951836,0.44459881752028146,0.2770942403252294,0.27815736994866186,0.2839914504951833,0.2839914504951836,0.2839914504951836,0.7227271644566248,0.4072264570813277,1.1549634171523013,11.718315856779606,0.7321260795363433,0.16738110957832458,83452254092213.81
27,21,9,0.4365026802081667,0.42799924415289026,0.3615008572492622,0.2594231661444862,0.40060272272452996,0.22518377573922135,0.43650268020816674,0.4042624682791053,0.5777609889697162,0.40143696639271137,0.40208222049569625,0.4042624682791052,0.40426246827910534,0.4042624682791053,0.7864750360994189,0.3866257167805522,1.228628533927659,7.712009882551557,0.6415580180772353,0.16738110957832458,83452254092213.81
28,21,20,0.15037910091379444,0.1510327088354859,0.12188179423955278,0.18846824040043475,0.15864941970988353,0.07590027354452092,0.15037910091379444,0.15907938223568469,0.24161527177551476,0.1586850953527491,0.1587178178828733,0.15907938223568469,0.15907938223568469,0.15907938223568469,0.9189448250526082,0.45860717998008,0.916951585775373,23.044288130621588,0.8796967192689644,0.0544220177904952,564667790093716.1
