Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.06413986552681936,0.06600673264452511,0.06817910637461376,0.524777983572173,0.1149901647152336,0.10200826002567534,0.06413986552681936,0.16075422226110675,0.09574742024743364,0.11205621301775226,0.11570793575921885,0.16075422226110675,0.16075422226110678,0.16075422226110678,1.0995212870392848,0.4889913845567293,0.9088114117855239,18.446388250859904,0.8109796505761944,0.0,6.376072879584683
1,1,2,0.15196774987051542,0.17477065591299476,0.22293551008510865,0.8714962833938386,0.33198698198287807,0.30944894123471745,0.15196774987051542,0.47171995346686424,0.22546545728883313,0.09655916086658048,0.14203815568344302,0.4717199534668642,0.4717199534668642,0.47171995346686424,0.8495123656125753,0.4677624603864977,0.6834127080982667,6.18716273582946,0.4390759529392837,0.0,10.55242021650371
2,2,3,0.0011084897363424925,0.0011393836176331936,0.007893277235349055,0.45390515402672477,0.051132628782995036,0.08193404399399194,0.0011084897363424925,0.11120736111737561,0.001727748490519497,0.049838494227138284,0.05319344577881144,0.11120736111737561,0.11120736111737563,0.11120736111737561,0.9155555287251073,0.47922212727222147,0.9340989990612693,22.76217092134157,0.8362180946364612,0.020172430357318374,1.0001065756171021
3,3,4,0.06726359554562884,0.07016881036078049,0.060013581617462904,0.3046933094831041,0.12104958211131177,0.07713661355682043,0.06726359554562883,0.14352637744002197,0.11339515919097234,0.007946574815304069,0.01150123259314586,0.14352637744002195,0.14352637744002195,0.14352637744002195,0.8392218673061814,0.483480684998544,0.8877273482453875,23.588943183836935,0.8603881426795122,0.017946986267489515,12.184697610878803
4,3,5,0.08269998190939809,0.08535801681958836,0.08418922248108472,0.47804705755693805,0.1272024213202601,0.09938794293208007,0.08269998190939808,0.16315253970495133,0.12162485031374308,-0.030789879983840102,-0.025728605238097852,0.16315253970495133,0.16315253970495133,0.16315253970495133,0.83450917571318,0.49250120370203543,0.8865935778532458,19.938678592151177,0.8246714989619437,0.0,23.831532875460045
5,6,5,0.14078777681877738,0.14276486105645841,0.13850761865660582,0.4160095062962384,0.1565252267579501,0.09258423752027473,0.1407877768187774,0.16621426754224344,0.1841632099461461,-0.1183826918745823,-0.11605543865150855,0.16621426754224344,0.16621426754224344,0.16621426754224344,0.7508410831005482,0.5031778175705249,0.861910865927677,23.426553091680354,0.8644246547554091,0.0,23.831532875460045
6,7,5,0.007875845882418941,0.00838802810304933,0.06473678246572567,0.955151789781038,0.09907017923261736,0.2343561745943586,0.007875845882418943,0.2874426190944971,0.010816161976639916,0.09702730130442173,0.12398996341574793,0.2874426190944971,0.2874426190944971,0.2874426190944971,0.9552023079022395,0.4703169243183284,0.8219759666168721,7.984920478966987,0.5331267557096354,0.0,23.831532875460045
7,7,8,0.05594464722441088,0.06078227542009713,0.1407286902309107,0.9872547053702824,0.1660787566066835,0.29540052651069515,0.05594464722441088,0.3759540438249915,0.0754733731638297,0.09702730130442216,0.13831689987178344,0.3759540438249914,0.3759540438249914,0.3759540438249915,0.9152553635861395,0.46645510856003114,0.7658077753232307,6.486620308101328,0.427643322615731,0.0,4.052211387015761
8,8,9,0.04875170184345954,0.049993187012787876,0.057434171362868276,0.6507589167980564,0.09190496234984803,0.10839241564375018,0.048751701843459554,0.15435116017194608,0.06780698949374979,0.08283235265568042,0.08769482342458541,0.15435116017194608,0.15435116017194608,0.15435116017194608,0.8774314167601943,0.46802187224077163,0.9100357461281611,17.902276057897982,0.7934261401956934,0.06608917345198517,0.97079610559893
9,8,10,0.1525371609994099,0.15341492565795398,0.14117500359348747,0.26040454893834797,0.1630396666443838,0.08570160086685119,0.1525371609994099,0.16484683056291843,0.21889490586206592,0.15980912074318454,0.1599602446399432,0.16484683056291846,0.1648468305629184,0.16484683056291843,0.8455665227866328,0.4491030452601604,0.9110928829369234,22.459879694103865,0.8603862157764862,0.06922856936533282,1.0000343358167694
