Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.04,0.0,0.0,39.88164758743696
1,1.01,-2.1471509444256425,0.0,6.721877659528486
2,0.985,-9.918449391288478,0.0,5.696250558840165
3,0.9753186981288258,-12.015396557105882,0.017262878593677956,1.0000000003576008
4,0.9724449648506499,-14.077734515549245,0.015728344390399985,10.788014764493639
5,0.9799999999999999,-14.412657748361763,0.0,20.144849860095807
6,0.9664331464120902,-12.842696020045944,0.045225128181553574,1.0000000000314921
7,1.0049999999999997,-8.196892776321478,0.0,72.46246627850078
8,0.9800000000000002,-15.752912451816334,0.0,3.326227245914169
9,0.9685423879740752,-18.353512685015524,0.05430510044482818,0.9740851205741372
10,0.9538944375374094,-16.38203185022028,0.054536768766848064,1.0000000000041378
11,1.0150000000000001,-16.5265703688076,0.0,17.187145573096224
12,0.9634105056761955,-15.56410646614411,0.059641030434877514,1.0328865811693766
13,0.9489932085068544,-14.696639681925946,0.08336562975184703,0.9500498332477118
14,0.9683362471695567,-11.337109763340843,0.052764906464635296,1.062681354795966
15,1.0043686240915335,-13.852193953513309,0.03748208462157865,16.40242215524024
16,1.0055342055643872,-8.360940548961796,0.042873148647612234,16.113452773407015
17,0.9161489159505434,-19.33078564534917,0.16128149768436892,46.50837247352831
18,0.8408743521684762,-21.991961373642468,0.256574502391035,0.0
19,0.8154915100210952,-22.368385897203108,0.28456586708494613,1.1462365518829845
20,0.7679456408152023,-22.025351096194868,0.29037617196397186,1.0000000051770965
21,0.7662963168133974,-21.874062478162628,0.289351152479117,152975.24503741655
22,0.7619367737612178,-21.980225683245468,0.2965188698325478,39.62207684794985
23,0.7183265456338969,-21.914456398780963,0.3627480307841514,1.0000000059014167
24,0.5700908026687386,-40.33153179437044,0.9318901213475715,5.029045794323361
25,0.7576750308935142,-21.080815295063953,0.33969147434477803,1.000000004510932
26,0.8352025061484931,-19.267769376145633,0.21726880007784244,311655550812208.1
27,0.8756841108604673,-17.693074810195302,0.1565628490501599,78277446054950.73
28,0.9077885384298978,-16.663568265657894,0.1165777029438162,1.2187809785676147
29,0.5142186900431341,-43.11115098438251,1.1275329757749162,502487637597428.0
30,0.4400788494190175,-47.60936673618076,1.4589730930170135,2210625504190091.2
31,0.5006218545722789,-43.44046487306359,1.1360497822309619,4.332394125455458
32,0.49417026624986626,-43.65205625963547,1.1608276814354654,0.0
33,0.656710543313624,-24.75692545501632,0.5044637679310345,1.00000013318895
34,0.6795559380880822,-24.4007787177138,0.4554414874786635,88.28896344322976
35,0.705504699486091,-23.932867714456645,0.4042123121395927,0.999996391137964
36,0.7235532974934386,-23.438246799664608,0.3691296388928017,0.9999964247851927
37,0.774352703897169,-21.63248179483845,0.2754832447694594,108.89450994307306
38,0.7214277847387326,-23.56630017137616,0.3736928108109918,0.9999999424780833
39,0.7052747748318382,-24.164595939082577,0.40752237265409524,0.9999999390991264
40,0.820420708392734,-25.02819011355972,0.2502263409631301,2.882052494415063
41,0.7324849672421899,-27.785581963272133,0.3926911977909007,513926103018321.56
42,0.8865320821610797,-18.62803984652658,0.10467297538253571,1.0696580808838725
43,0.8041781148492105,-20.02505259978419,0.23417249371262097,91.54682107598171
44,0.8889464707918916,-15.436781406757303,0.11972393280486861,0.9999999996910994
45,0.8337582265272236,-17.693863494923246,0.1467001392604956,0.9999999996451431
46,0.7957159833373736,-20.83290173650012,0.2316398659409961,461.04347013969067
47,0.7901159130495525,-21.112363382792452,0.24217148223638438,1.0000000234348385
48,0.8049924212720975,-21.374595673224466,0.21459050363195706,1.413896647665657
49,0.7974829907535784,-22.52664334351552,0.22535349697904644,545017177267631.3
50,0.8812395584284715,-20.55337909858847,0.10220566125296252,1.128335161523679
51,0.8394159874978212,-19.441861528369575,0.1949759025035816,177937378039352.03
52,0.8143885797090795,-20.681949344494253,0.22801309223514002,7.45205725090195
53,0.8515539502522381,-19.532687404546127,0.14322505646566663,197229352847941.72
54,0.9048979179933933,-17.734377216543454,0.04883524846061375,1.128885467529611
55,0.7055879473977797,-28.396233160254727,0.4420698469072548,6.433876657452838
56,0.6833557492985876,-29.79226574422826,0.4979481508988001,14.600260093744112
