Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,0,1,0.08454827721204652,0.08608907651989112,0.08228435418319333,0.40654475301960613,0.11724522653572043,0.08028882111010413,0.08454827721204651,0.1391104795542955,0.12487100756632502,0.11205621301775144,0.1135860763527627,0.1391104795542955,0.1391104795542955,0.1391104795542955,1.0995009538088318,0.48957770063005634,0.9233837280254714,23.95017894445107,0.866658874508094,0.0,7.043562224793807
1,LINE,1,2,0.060903171918984804,0.06666230250229545,0.09767374719969411,0.7552765410162832,0.19501626040505987,0.20824650959735927,0.0609031719189848,0.31219752963088604,0.09530821659288102,0.09655916086658174,0.1185161074812545,0.31219752963088604,0.31219752963088604,0.3121975296308861,0.9296193518776756,0.47413123677900937,0.8013067245408462,8.817199109204344,0.5984478792134829,0.0,1.916799147880711
2,LINE,2,3,0.006597108529722677,0.006726640921969645,0.00951560570976193,0.34673957308852504,0.041826977247761986,0.05874094208190417,0.006597108529722678,0.08215794330551646,0.01025112184813596,0.028824362947146645,0.03060058978539603,0.08215794330551644,0.08215794330551643,0.08215794330551644,0.9208550148973322,0.484906058627716,0.9506875919944171,32.13614928765449,0.8830278923603246,0.014161520566981271,1.0000007972008549
3,LINE,3,4,0.033260641031680256,0.03420808794509208,0.029628150738882766,0.2252610819187283,0.07351846143642185,0.05149427080646853,0.033260641031680256,0.09296005947358917,0.05750973338441563,0.014045375344480736,0.015662536335051262,0.09296005947358917,0.09296005947358917,0.09296005947358917,0.88016111660433,0.4850810361967753,0.9333363563358624,34.64939700817954,0.9021111104773304,0.013101073454410497,9.026927668497523
4,LINE,3,5,0.037740259925112554,0.038507667377098855,0.038334340105487474,0.3554297604276777,0.06900197007440227,0.06246043118568899,0.037740259925112554,0.09841244151389719,0.056814347426331124,-0.008813725882506325,-0.00667012285575301,0.09841244151389722,0.0984124415138972,0.0984124415138972,0.88166637208569,0.49055293557864293,0.9347552012353253,30.60222532455982,0.8822900324139359,0.0,16.395698423722813
5,LINE,6,5,0.03621707731596198,0.0365658771576328,0.03668740371756928,0.3593599341940625,0.051481901611713676,0.04660736348338379,0.03621707731596198,0.07240759500289122,0.04922082838013898,-0.022898244078465354,-0.02181944589670621,0.07240759500289122,0.07240759500289122,0.07240759500289122,0.8775795162745977,0.4925134521653714,0.9533068237075032,42.27729100656361,0.9153109253655869,0.0,16.395698423722813
6,LINE,7,5,0.02687156365938985,0.028100022312086692,0.05923416484378087,0.8886984170890786,0.0961550875786879,0.1821437805626672,0.026871563659389853,0.23128378101010977,0.03664169906622263,0.09702730130442305,0.11248311569971575,0.23128378101010977,0.2312837810101097,0.23128378101010977,0.9624910790358923,0.4733957755053889,0.8597183491995906,10.402898072835509,0.6413583411072387,0.0,16.395698423722813
7,LINE,7,8,0.0051860834077043436,0.0054847302195345435,0.052539553858247344,0.9352340097333804,0.08864580646613275,0.21390271427671592,0.0051860834077043436,0.2617528730402654,0.007130224299921245,0.0970273013044235,0.11934457928694328,0.2617528730402654,0.2617528730402654,0.2617528730402654,0.9626362967189114,0.4715622947463317,0.838688089269522,8.744498928181082,0.5732920583499619,0.0,2.6416643364112353
8,LINE,8,9,0.004367451654139627,0.004451091437205832,0.010106099196924175,0.5248007891362736,0.037753514914639165,0.07660132639977842,0.0043674516541396275,0.09714283207451002,0.006187372513644571,0.017872868822788945,0.02093735575671265,0.09714283207451002,0.09714283207451002,0.09714283207451002,0.9036262835364527,0.48484321268097913,0.9405861562331354,25.144667619325734,0.8471732625605825,0.04372180245114833,0.9780905263263838
9,LINE,8,10,0.0541474466692903,0.05452043234009236,0.050399296070386713,0.19233515180131486,0.06705942350756208,0.038926675342743085,0.05414744666929029,0.07320988956619932,0.08183627643243363,0.0637216538892093,0.06395458545115443,0.07320988956619931,0.07320988956619931,0.07320988956619931,0.8911200294946815,0.4740722561310436,0.9607915078100789,50.298318841885596,0.9424822615048362,0.04278103181384014,1.0000000905028832
10,LINE,8,11,0.11047520476043597,0.11121128640306088,0.1055843491665572,0.11173157345630437,0.11123852034899961,0.057373924189287766,0.11047520476043597,0.11126565230936213,0.14983785179485518,-0.14795918367346816,-0.14748577906682656,0.11126565230936213,0.11126565230936214,0.11126565230936214,0.861747337928809,0.5248917369838708,0.06459181175532878,26.773682944143783,0.8946099658129925,0.0,13.669932952338234
11,LINE,8,12,0.034939420124017816,0.03495414212154398,0.03199468390489322,0.030801459539606984,0.03460032260839349,0.016827848936828583,0.034939420124017816,0.034609284931964406,0.05336928403357355,0.021912626834712932,0.021913566182176644,0.034609284931964406,0.03460928493196439,0.0346092849319644,0.9064059347741389,0.48460143701774067,1.0429463968512747,179.14119171628664,0.9680240430163793,0.047077353912620606,1.0149493634138045
12,LINE,13,12,0.05561215307216398,0.05602293519761081,0.051165280280240484,0.10681558085644016,0.06066459513973788,0.030873857508639517,0.05561215307216399,0.061781246562101384,0.0839761217853626,-0.04183314268101809,-0.04154374585322546,0.06178124656210139,0.06178124656210138,0.061781246562101384,0.838406053495069,0.4922248978453889,0.9113600365818069,64.0387516243239,0.9490966920786251,0.047077353912620606,1.0149493634138045
13,LINE,14,12,0.05870762667259286,0.06114612384062382,0.06596665204491758,0.5465674040023626,0.12125856559831823,0.11565881666559544,0.05870762667259286,0.17845948729726183,0.08892597293959438,0.0171733406435659,0.024126298215909805,0.17845948729726183,0.17845948729726183,0.17845948729726183,0.8595128997982068,0.48347125524226076,0.8846819251599043,16.754883899248906,0.7813463243879804,0.047077353912620606,1.0149493634138045
14,LINE,0,14,0.07155150582676577,0.07832408637324473,0.1693898277214917,0.9981900748552887,0.18883065165343757,0.31946516377818857,0.07155150582676578,0.408718121985789,0.09592540853415756,0.2214575245389862,0.26371080384533846,0.40871812198578894,0.40871812198578894,0.408718121985789,1.0278730152565945,0.44619793661582585,0.7459386798627964,5.651105995995377,0.38694681014663557,0.04174035900952307,1.0231554381415073
15,LINE,0,15,0.10565515360115094,0.12021738028502463,0.24729771014749088,0.9985311887741612,0.26236598825175694,0.389716058319664,0.10565515360115094,0.5101460138779903,0.14368671392744217,0.11481714198002253,0.18411621082709076,0.5101460138779903,0.5101460138779903,0.5101460138779903,0.979361834855918,0.4696966857370346,0.6761677912782664,4.948702557466019,0.266726648118602,0.031297344705397315,13.695479592209132
16,LINE,0,16,0.018807461661616013,0.020130006321945577,0.07341654676802087,0.9278258371540233,0.11904278126166577,0.2316537552981223,0.01880746166161601,0.29460601074750603,0.026503253576346204,0.10508443998945236,0.13115553363075627,0.294606010747506,0.294606010747506,0.294606010747506,1.0844534670780521,0.48470149959149444,0.8182039556357393,8.049708811602924,0.5411979964017231,0.035692022654278836,13.394276521705281
17,LINE,2,14,0.0026243071464991446,0.0026623911446613476,0.004407884518488,0.27611402750578246,0.029604883913346414,0.04457136207819336,0.0026243071464991446,0.06135350171434075,0.0040855269545439195,0.02492984283428535,0.02593605237739846,0.061353501714340744,0.061353501714340744,0.061353501714340744,0.9269195529020104,0.48607128941703054,0.9636840537322543,42.41273038853531,0.9109966047366629,0.04174035900952307,1.0231554381415073
18,LINE,4,5,0.028841605624310204,0.028952390710860604,0.02360753300920904,0.011230902689370013,0.025677780542118916,0.012148373291014397,0.0288416056243102,0.026109565458852544,0.049970379799735114,-0.023102285104978065,-0.02306895629917859,0.02610956545885253,0.026109565458852544,0.02610956545885254,0.8896151065292515,0.4927897775423382,1.0316458597731393,143.01837337376259,0.9763974869583393,0.0,16.395698423722813
19,LINE,7,6,0.05963828774047504,0.06155759707251655,0.07710046307996049,0.8079818278438406,0.11137979686886179,0.14525296033929186,0.05963828774047505,0.19943389976821127,0.08026863160416754,0.1178837130103608,0.12641084779506212,0.1994338997682113,0.19943389976821133,0.19943389976821127,0.9578137247050817,0.469666606077064,0.8831668967949645,13.104701360695293,0.7237489379153974,0.03573690548257691,1.0000002827538332
20,LINE,11,9,0.13512677031062004,0.13669577555199774,0.13274742050036725,0.4706594041121188,0.15570274196020928,0.09487485801054403,0.13512677031062004,0.16872372382738765,0.18145035464477446,0.14923856426320395,0.15033058845849934,0.16872372382738765,0.16872372382738765,0.16872372382738765,0.976683221348637,0.46780088432615796,0.9083973131901693,20.980405780548583,0.8710840297677109,0.04372180245114833,0.9780905263263838
21,LINE,12,10,0.03274113353810199,0.03295254506059369,0.03057530910443232,0.16555203515545716,0.04499222530418609,0.029301702084589775,0.032741133538101985,0.0526685088419828,0.050081559404567676,0.04251150010315351,0.04271969149179363,0.0526685088419828,0.05266850884198281,0.0526685088419828,0.8817321006746326,0.4767785605990117,0.9715641152086651,66.4236512921626,0.9506583304050086,0.04278103181384014,1.0000000905028832
22,LINE,12,11,0.1825545864232781,0.18415954905235732,0.1668514551399611,0.014454637280549099,0.16819997869337325,0.09104467857774705,0.1825545864232781,0.1713911509951172,0.2584894369276609,-0.17267725923941663,-0.1722405792602311,0.17139115099511645,0.17139115099511718,0.17139115099511718,0.8117362761921723,0.5276009040383782,1.1026051764955531,23.768758345518812,0.8331593797263919,0.0,13.669932952338234
23,LINE,15,11,0.05494249060075784,0.055930783569298266,0.05710971728504451,0.47513028544750247,0.08258038893019101,0.07503255562724777,0.05494249060075784,0.11612725525110786,0.07636340953132591,-0.022968962528257097,-0.020186152310489737,0.11612725525110783,0.11612725525110784,0.11612725525110783,0.992549238996349,0.5096865173935217,0.9249769387038884,26.7905288377947,0.8635728588330198,0.0,13.669932952338234
24,LINE,16,11,0.12228043737955865,0.130476312949305,0.16499701005237052,0.8914687593248649,0.2117150301843721,0.23607669950659782,0.12228043737955861,0.33357943183175776,0.1654259163231762,-0.012212414767757357,0.014086916029205246,0.3335794318317578,0.33357943183175787,0.33357943183175787,0.9232337970057115,0.5023835923483867,0.78922861405477,8.7418466622291,0.570907065119327,0.0,13.669932952338234
25,LINE,14,13,0.004110701041433024,0.004245413490563741,0.012630620664224797,0.49238251104392927,0.061813173950556285,0.09306867191556237,0.004110701041433023,0.12823438590831981,0.006436946256607295,0.05720888154848388,0.06153217349230665,0.12823438590831981,0.12823438590831981,0.12823438590831984,0.8874533167644261,0.47411483555508127,0.9237586790077695,19.952871554136376,0.814248916892541,0.06535153515458235,0.9582002800815569
26,LINE,17,18,0.13155520691470293,0.13876212197557816,0.1019090356867265,0.394545252372694,0.22764094220073347,0.11674891721058954,0.13155520691470293,0.24817518890773946,0.22589730212442613,0.230356519051433,0.23273703275632235,0.24817518890773954,0.2481751889077395,0.2481751889077395,0.661797252312194,0.40772965435956815,0.864199910991849,13.115393630141249,0.7962897644703771,0.19953387752396687,0.0
27,LINE,18,19,0.06690967552774862,0.06741138594077792,0.047670113689642864,0.11365271464703974,0.0814486928335633,0.036217979178658315,0.06690967552774864,0.08294705138692063,0.12074351385889333,0.08151215629615388,0.081572977257485,0.08294705138692066,0.08294705138692066,0.08294705138692064,0.5590647886980964,0.4187208960888276,0.9573909716676513,45.416835272312994,0.9470901417944275,0.21725772749524083,1.014250357846536
28,LINE,21,20,0.008107399384572564,0.00812609472169251,0.005812136670420091,0.008074734054025664,0.008111448181148905,0.00344296940272533,0.008107399384572566,0.008111449457909738,0.015303689869768603,-0.003499416375572944,-0.0034927226770839225,0.008111449457909738,0.008111449457909738,0.008111449457909738,0.4326131518306397,0.40662571752025645,-3.605152047194528,493.9924937841021,0.9941912267075084,0.21464868889740013,1.0000001253580402
29,LINE,21,22,0.00891434987752123,0.008934571954672193,0.006289528030853088,0.023921482285899465,0.013422352254726102,0.006347069550284524,0.008914349877521231,0.014262086751028276,0.016929675040224905,0.01342836068135847,0.013434328620958998,0.014262086751028276,0.014262086751028278,0.014262086751028276,0.4314596362213769,0.40318162302091964,0.9927065618972132,263.08733417943034,0.9890019431732705,0.2174133716635461,29.551679999167142
30,LINE,22,23,0.10174825214434699,0.10241244845759151,0.07267589739648664,0.13637368415756806,0.11262031261130287,0.04954165213745071,0.101748252144347,0.11324093016267558,0.17809881649739334,0.10860481748368411,0.10865051857584673,0.11324093016267558,0.11324093016267558,0.11324093016267558,0.40410741118163745,0.3819410821677706,0.9324746749250894,34.27445844591029,0.928370069903623,0.2502096289903172,0.9999998668878348
