Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.06,0.0,0.0,164.3530608029705
1,1.045,-21.535466759155273,0.0,49.5537246016646
2,1.0099999999999996,-53.241204152761085,0.0,132.48190998805
3,0.8924719627843353,-42.4094413869827,0.12141533354438079,13.553015637778564
4,0.891632353439003,-36.27763683644924,0.08346914078780879,1.7115444682954695
5,1.0700000000000003,-60.02429510948069,0.0,6.439569771158454
6,0.9484424554211439,-54.75943026979391,0.15722195372001047,1.0000000000005114
7,1.0900000000000003,-54.75943026979391,0.0,0.0
8,0.8959306923005282,-61.340122143913035,0.2973876199298408,5.198604736752874
9,0.8980547319836113,-62.2487816970323,0.28157315420052254,985324903456930.5
10,0.9698626597472347,-61.48572511556877,0.14833032330625262,0.0
11,1.006779429448041,-63.063432971270515,0.09018054926553827,0.0
12,0.9788868372966819,-63.19890485186066,0.12578114433674698,0.0
13,0.8582170569627542,-66.66524895900672,0.3537470474274838,0.0
