Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,0.9550000000000001,-105.73630006373114,0.0,106.85884257098918
1,0.956566214333394,-102.99731548705302,0.03044226747251209,36.75532239227596
2,0.948230435374361,-101.98428636706373,0.039239722551367866,35.52278143036238
3,0.9980000000000002,-88.72056825742683,0.0,158.88295996722516
4,0.9974055518053064,-87.08829873697994,0.00477374400674061,1.0000000001077185
5,0.9900000000000002,-96.55717916603302,0.0,182.53943812569858
6,0.9874629614323744,-98.03916482392079,0.008277211660672974,87.60415020526531
7,1.0150000000000001,-70.24347632072762,0.0,46.40104143817342
8,0.9410374571258083,-44.10088489162116,5.58624265624568e-16,0.9999999999999785
9,1.0500000000000003,-17.201463238592577,0.0,22.77442617641111
10,0.9605872939785164,-97.39421313135813,0.04583483941741628,86.4916923093478
11,0.99,-99.29370209507832,0.0,48.733848453836934
12,0.9103646399728546,-102.15038436395659,0.12221843283617759,35.07288537802698
13,0.9768335850929877,-101.6441016938592,0.025471544372733003,13.680626795260869
14,0.9700000000000003,-102.99489042921256,0.0,39.13149905233146
15,0.9476166444529177,-99.82968322985366,0.05862581324778111,27.751198345424196
16,0.9564515655477064,-92.7758967217537,0.007296961172719039,0.9682760104890017
17,0.9730000000000001,-101.73226715597423,0.0,197.73688617430577
18,0.9620000000000001,-103.70571580449506,0.0,32.33254563330324
19,0.8361873207139449,-99.71193067524847,0.1571374021368772,32.21546753532227
20,0.774208351230683,-91.90374798470567,0.21468174957568253,36.62916176561065
21,0.7754830465308242,-78.54457718000549,0.18115601181859337,17.806563077237897
22,0.9243360574405649,-56.13411203835884,0.02562611751751629,1.7928164763704717
23,0.9920000000000004,-50.91315024019116,0.0,18.68101145967558
24,1.05,-35.495811498820714,0.0,6.181163051305523
25,1.015,-30.033445263685255,0.0,14.946167376685302
26,0.9680000000000001,-86.50143377716245,0.0,33.15854252025199
27,0.9419957566813173,-92.35460770430464,0.046803816670258,28.72289627682511
28,0.9517126546638572,-95.95575228069634,0.034130561862449726,53.18618535865436
29,0.8477213044539945,-73.37180433408942,0.004114077921880696,0.9999999871032009
30,0.9669999999999997,-95.7247751243474,0.0,44.13482593933201
31,0.9629999999999999,-88.0529381314132,0.0,26.52755318157863
32,0.9210169103199608,-103.62466816459452,0.06779597548984337,26.7291794455405
33,0.984,-100.73147007530136,0.0,33.749862008659285
34,0.9687501615577048,-102.17629871505169,0.011229498175207981,146.22290413833448
35,0.98,-102.34400290684577,0.0,400.18717887548274
36,0.9424686332977457,-98.23035173835385,0.007127183908370407,0.9999999975751289
37,0.7121375644965654,-75.72547549100234,0.0061448314486663895,0.9999999825176292
38,0.9284148403212745,-109.0895772830004,0.046036907167604425,50.33643876500263
39,0.9699999999999996,-112.15610153887702,0.0,54.89866612412784
40,0.9463402497706525,-112.37146406261168,0.05099850631372272,58.261735126193166
41,0.9850000000000001,-103.87379781243779,0.0,49.41783207576102
42,0.7947324886763075,-95.08942659645817,0.24057605527725093,18.595208755832438
43,0.6981229176690789,-69.24070609404795,0.4045732344878109,7.868402136288124
44,0.7558340050645671,-54.90908845292381,0.31540057807054117,20.979316970835796
45,1.005,-42.314227970478576,0.0,18.476085712629814
46,0.9354179611923734,-29.562751436016647,0.04720837260546723,20.914471370519585
47,1.0002095397364648,-34.31272550251202,0.030897596877610744,3.666542199678591
48,1.0250000000000001,-30.572814631320696,0.0,45.53586875566864
49,0.9732897994293599,-37.12176405155576,0.046160379271867204,22.416876946792613
50,0.8927267072856475,-45.95030439532228,0.13292756682845905,22.346845679158722
51,0.8693452694367878,-49.41694440966322,0.17642846253699654,28.637639856815305
52,0.8779842206381068,-52.64408075407702,0.150137720709731,29.034383183995594
53,0.9549999999999997,-49.27249237320732,0.0,20.091256585702478
54,0.9520000000000001,-50.05795966373948,0.0,56.33229161848846
55,0.954,-49.571345076763585,0.0,40.61177823824666
56,0.9441420266359744,-45.571619994322035,0.04626789210656785,15.19764800935142
57,0.908575639182513,-48.557863658048824,0.09578540384245701,22.475408183096476
58,0.9849999999999999,-31.011377993316092,0.0,4.187931016459855
59,0.9862626672617671,-16.560191034719818,0.02641836387141243,76.4950668912499
60,0.9950000000000001,-13.485083887249187,0.0,8.78072911839183
61,0.9980000000000003,-15.778440874501818,0.0,45.67263946266665
62,0.9345107113957132,-17.907706607404023,1.2805431664535187e-11,0.9999999996523553
63,0.9580169280434483,-10.709199267803333,1.2177221566156717e-11,0.9999999969378399
64,1.0050000000000001,2.8009250397430643,0.0,16.09275319148366
65,1.05,-2.4238766959288354,0.0,5.435266666300094
66,0.9965480996870874,-11.062274882536771,0.05163198918017237,31.810487167447643
67,0.998747642015416,8.16013118655592,2.2482460037801053e-11,0.9999999935502742
68,1.035,29.999999999999993,0.0,15.15659293258394
69,0.9840000000000002,-16.328078126850517,0.0,32.213932243235654
70,0.980981894512812,-20.27309217706574,8.888946416009174e-11,1.000000148555547
71,0.9800000000000004,-37.79723717550921,0.0,12.447393472658472
72,0.9909999999999998,-20.91568653965427,0.0,55.30946625526164
73,0.9580000000000002,-17.551402476172445,0.0,22.136740333592893
74,0.9039034173577261,-10.571031983735466,0.05019378399325588,16.02652048363251
75,0.9429999999999996,-16.713869211221695,0.0,115.35193732652252
76,1.0060000000000002,2.9724830036842227,0.0,30.965122738321824
77,0.9834332251827321,2.04172178521977,0.04235329887580172,260.28940403408353
