Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.2908599081192715,0.3389960037226044,0.3667970188511805,0.8942943857001718,0.46549100416047073,0.3824902077875196,0.29085990811927154,0.5831545674221864,0.3962277864535289,-8.881784197001252e-16,0.06070643926880104,0.5831545674221863,0.5831545674221863,0.5831545674221863,0.7365578696513096,0.48458579238644595,0.5835737733724039,5.6954022184635,0.3888487394406207,0.0,74.08716599482429
1,0,2,0.19216948764609923,0.23302784709160315,0.39677228328659575,0.99160347972974,0.40655023187111483,0.48370672869111975,0.19216948764609923,0.658503779766886,0.26197971132948156,0.4999841891016161,0.5675195694798774,0.6585037797668859,0.6585037797668859,0.6585037797668859,0.7264149199849299,0.32881622166497604,0.5642843106962371,3.204918988329729,0.13805757265380214,0.18208418215222405,17.22640199601061
2,1,3,0.39265667824474126,0.43466770672329186,0.43079949125311306,0.9363666364923826,0.5333590062826368,0.38036469559976743,0.3926566782447412,0.5996205306532177,0.5127483993915846,0.5527204621318769,0.5686902754934116,0.5996205306532176,0.5996205306532177,0.5996205306532177,0.6943358651043728,0.3283708743580148,0.6253569025299809,4.1997347197186325,0.4781096156435106,0.2181959131002844,53.09502693964675
3,2,3,0.028528130367387255,0.02941295366166988,0.03935145849706729,0.632327197945225,0.08194892954892863,0.1125232211824916,0.028528130367387255,0.15540363021899642,0.0413973730553853,0.08779194868012291,0.09336405668970679,0.15540363021899645,0.15540363021899645,0.15540363021899645,0.5072362150978497,0.4063684726533707,0.9092221408615477,16.702034414166942,0.7796043020109198,0.2181959131002844,53.09502693964675
4,1,4,0.36892410166210343,0.4047914712150218,0.4378440793265006,0.9918434060905439,0.48828104640330033,0.40084808675481076,0.3689241016621033,0.5855917145906805,0.46227863026213095,0.5165183007274787,0.5398606548064804,0.5855917145906804,0.5855917145906805,0.5855917145906805,0.7162066075368411,0.33916785858683607,0.6339142656344486,4.227820233299436,0.4357665500558934,0.21537011094331354,1.107726978851603
5,1,5,0.4211563196416007,0.49972196199416696,0.5447757499637992,0.9998784715219513,0.6205081781667583,0.5043779677666117,0.42115631964160083,0.741154562118841,0.5379208517241821,0.6737895827555543,0.705925923033902,0.7411545621188409,0.7411545621188408,0.7411545621188409,0.6155231816197637,0.27114298670908776,0.4994029173763727,2.87156063633284,0.2755975285320472,0.29855831146011125,1.27329964494043
6,3,5,0.14317852665567907,0.14923170901872596,0.15899859192880936,0.7825238690758501,0.21066093337957947,0.1780893317805283,0.14317852665567904,0.27653212579999986,0.19726529042610919,0.22034715477926314,0.22887643424857834,0.2765321257999999,0.2765321257999999,0.2765321257999999,0.42965272172823815,0.3663562311983165,0.8420053924486504,10.355074588014704,0.6963813080089443,0.29855831146011125,1.27329964494043
7,4,6,0.2571060559300838,0.2824489877481958,0.27430792302087126,0.8133867413476542,0.4015816809570842,0.2749976382730279,0.25710605593008373,0.4660725371462098,0.37179202599029476,0.4168767045394207,0.4299078369343774,0.4660725371462099,0.4660725371462099,0.4660725371462099,0.40105984445062437,0.32001210217710274,0.7228925429754436,5.8723728786314675,0.5619782433919739,0.3965189274939649,214.19747123068115
8,5,6,0.11267506436970151,0.11715850388604031,0.1116348354509315,0.5276985802313486,0.18154671961464866,0.12718191140180607,0.11267506436970151,0.2198947944661804,0.17388037826926367,0.18455813409039953,0.18858062756047086,0.21989479446618043,0.21989479446618046,0.21989479446618043,0.344548425569433,0.35381796757524375,0.8776104949366558,14.057731506113738,0.779298395901061,0.3965189274939649,214.19747123068115
9,5,7,0.32184751533078193,0.3341297392297719,0.3292083713151539,0.8283573906096194,0.3803005314533438,0.2552007422025963,0.32184751533078193,0.41336349098723274,0.41104869801121474,0.3879769079605489,0.39396755182864235,0.4133634909872328,0.4133634909872328,0.4133634909872328,0.3024542403598695,0.30577722588092615,0.7618476288429945,7.115754864609319,0.690459108373098,0.4738314558928657,409.6875317718988
10,5,8,0.412960278633096,0.41808016925144464,0.4710190531168208,0.0,0.412960278633096,0.3998908399520343,0.4129602786330959,0.5238014629238749,0.412960278633096,-0.3862135758978464,-0.3549015041493712,0.523801462923875,0.5238014629238747,0.5238014629238749,0.2649860546066134,0.4572050933124888,0.7428031455582947,7.470290608559449,0.5180922308834406,0.20060745049311351,0.0
11,5,9,0.6970047172669747,0.7155969816480156,0.832019948277189,0.0,0.6970047172669748,0.7773286902497558,0.6970047172669748,0.8549301668977237,0.6970047172669747,-0.6373874499172176,-0.5619894862567609,0.8549301668977235,0.8549301668977236,0.8549301668977236,0.14991449477113084,0.49090363794246683,0.601172232308861,5.130638748608794,0.26511162477498873,0.15523351339585106,78319260161486.95
