Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.0,0.0,0.0,25.00667165088852
1,1.0,-1.5559228191763006,0.0,8.017880438769298
2,0.983117214649907,-2.2066661021803893,0.026395808587104757,2.4948594118957654
3,0.980195151021174,-2.625719585279588,0.0308824238560904,7.938148194829405
4,0.9823849426810725,-2.8896333248874826,0.030255040791780447,1.0000000000397926
5,0.9733383166413347,-3.1691537720640928,0.039247254947312585,1.0000000004111556
6,0.967462494288826,-3.6033140298175974,0.04989763362971128,26.583962159951614
7,0.9607780766937044,-3.6276204491792465,0.05526956067090686,45.259482227677275
8,0.9805688848029144,-3.887412286907837,0.02965523707251897,0.0
9,0.9844171332890563,-4.259401636847081,0.024693700234246684,13654726620344.164
10,0.9805688848029144,-3.887412286907837,0.029655237072518943,0.0
11,0.9855410207728713,-2.3955948819512556,0.03168592419177223,62499404023547.85
12,1.0000000000000002,0.6172574730862994,0.0,0.0
13,0.9767437194954741,-3.16995937159401,0.04347452910128825,151133399941013.16
14,0.9802669378840196,-3.176845271534813,0.034971882941307604,100444276890962.48
15,0.9774350328538378,-3.5141126916282635,0.037854979723908604,46382023382634.44
16,0.9768833513848524,-4.272455285937121,0.03537583880263055,0.0
17,0.9684636651298517,-4.350211503499805,0.050844704544986886,71382088171874.53
18,0.9653059187103615,-4.834089441603905,0.05502214942278226,243834447104391.94
19,0.9691840135258143,-4.749084474744878,0.04873832131731285,24751179360115.926
20,0.9933860310255516,-4.372050600192101,0.009187704780691069,106014355613500.36
21,1.0000000000000002,-4.276143834313226,0.0,358720389674452.2
22,1.0,-2.4604223796717184,0.0,0.0
23,0.9885712300299643,-3.512338576257431,0.01349541181238024,280.2974206987578
24,0.990216292356597,-2.5787683265022863,0.011520285700821833,1328.4993122977053
25,0.9721956328379028,-3.0281240758236327,0.031879242195134154,0.0
26,1.0000000000000002,-1.7220839142269153,0.0,0.0
27,0.9748572900495835,-3.1668741405554863,0.038297949568709654,0.9999999997432608
28,0.9795967046668895,-3.0221427705707855,0.030973656095577333,120295069749756.48
29,0.9678828791888457,-3.935168172977702,0.051403839727360214,517710517162627.0
