Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,0,1,0.21124748555139283,0.2359590063297939,0.2511905806827668,0.8107987363873397,0.3476246261354252,0.28141210638068415,0.2112474855513928,0.44224824628115483,0.2999746433944735,0.0,0.0358928604022104,0.4422482462811549,0.4422482462811549,0.44224824628115483,0.8081732243722445,0.4909447880357295,0.6891466165006793,7.430802042567825,0.5274943325824849,0.0,52.83496159647768
1,LINE,0,2,0.1502673957434517,0.1722013808324973,0.27653856471700716,0.9962738990904526,0.32374111683342066,0.3819517958584181,0.1502673957434517,0.529073886115285,0.20878989707496984,0.37925599555654754,0.42683141196828656,0.5290738861152852,0.5290738861152852,0.5290738861152852,0.7965842646540605,0.37853949200569337,0.6663894738861296,4.359703379167876,0.3038169515792891,0.13566632638761905,13.014698873158281
2,LINE,1,3,0.30265656905532745,0.32588272710170285,0.3177254230009925,0.8378980865839958,0.41504818530802423,0.2850082773579268,0.30265656905532745,0.4690919064167712,0.4139849042339002,0.4244040728624867,0.43543797110264304,0.4690919064167712,0.4690919064167712,0.4690919064167711,0.7710093396185976,0.3756867141972674,0.7213258812041418,5.946682807167924,0.5865694871497382,0.16134217896548017,39.98290427094198
3,LINE,2,3,0.02176621314473495,0.02224392436171771,0.027225119699339512,0.5138601693985081,0.06109943608533167,0.08271772849368804,0.021766213144734946,0.11493985360402824,0.03168459409357718,0.06424626065270894,0.06728784579291065,0.11493985360402825,0.11493985360402825,0.11493985360402827,0.6179128574839189,0.43166865505089125,0.9333596583197282,22.93183329915271,0.8375456463212048,0.16134217896548017,39.98290427094198
4,LINE,1,4,0.2839404741114114,0.30381714540326105,0.3236277293952289,0.9412210984446314,0.3805594648338485,0.3036756598893264,0.2839404741114113,0.46147577597498557,0.36834201223899676,0.39548343621094295,0.41188721714616383,0.4614757759749856,0.4614757759749856,0.4614757759749856,0.7871651721151834,0.38344255855793974,0.7241869002032411,5.860604711213801,0.5467145137899191,0.15899161720425328,1.0000030572315937
5,LINE,1,5,0.34068054441062884,0.3838107803618473,0.4065878910160122,0.9644763304081669,0.5006037159615413,0.38845381790180766,0.34068054441062884,0.5969943974248098,0.452578132347177,0.5300505404325464,0.5534442357108706,0.5969943974248098,0.5969943974248096,0.5969943974248098,0.7082196614969988,0.3341241402118116,0.6249010216647237,4.112103060390605,0.41802632202407397,0.2153974950346133,1.000006408466294
6,LINE,3,5,0.104314463761944,0.10738145484249648,0.11121649539205092,0.6542518532894172,0.15425102522490808,0.1287383623646146,0.10431446376194399,0.20331182478105408,0.14622553460043622,0.15945833142108692,0.1642256659078849,0.20331182478105403,0.20331182478105403,0.20331182478105406,0.5491944105028758,0.4019494545754392,0.8858377350768075,14.558484185187766,0.775709174439451,0.2153974950346133,1.000006408466294
7,LINE,4,6,0.19721001369688815,0.2104262995764186,0.1976757692579147,0.6774702843398179,0.3045100614496844,0.20094557265682944,0.19721001369688806,0.3516560004762106,0.29581726991790697,0.31163304978998385,0.3191885174642709,0.3516560004762105,0.3516560004762105,0.35165600047621054,0.5216181726430927,0.366660962865858,0.7986835358301865,8.415314470178979,0.6724644959151036,0.28226953100959445,152.48250993458248
8,LINE,5,6,0.08195731291088959,0.08437667487577295,0.07919761589693325,0.42460097923720824,0.13487479081811246,0.0947926446251299,0.0819573129108896,0.1650388367605486,0.12890063139582383,0.13598694156382168,0.13840328717591252,0.16503883676054862,0.1650388367605486,0.1650388367605486,0.4691739697272876,0.3911363250732471,0.9091091235466758,19.133515613580133,0.8319418555826383,0.28226953100959445,152.48250993458248
9,LINE,5,7,0.23556407845934796,0.24161798601268927,0.23531763828959923,0.6855851056167903,0.2782032580427007,0.17802454221033265,0.2355640784593479,0.30226308813029246,0.31184823657314653,0.28214220442887283,0.2854756565848666,0.3022630881302925,0.3022630881302925,0.3022630881302925,0.43035106392760747,0.35619240026780824,0.8320599233658894,10.457088323019866,0.7740164396761542,0.32788818261449343,279.3760046874986
10,LINE,5,8,0.2614930635564479,0.26309229806977474,0.2887460104132203,0.0,0.26149306355644797,0.24226386447400833,0.2614930635564479,0.341335236197066,0.2614930635564479,-0.2486025496972446,-0.23424011669967654,0.34133523619706607,0.341335236197066,0.341335236197066,0.41756929612792565,0.46814022923942106,0.826751239166766,10.64496852403854,0.66983066855462,0.15103000878362222,0.0
11,LINE,5,9,0.4300465354728965,0.4358306411230728,0.4933277580117488,0.0,0.4300465354728965,0.42158238375756235,0.4300465354728965,0.5459556297183381,0.4300465354728965,-0.4009698557322985,-0.36676531293404413,0.5459556297183382,0.5459556297183382,0.5459556297183383,0.3427364787147802,0.49263255528474176,0.7325937137643597,7.204223358823568,0.49688481422699116,0.11999233381516344,62516201625905.35
12,LINE,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6337579750018586,0.4461191475610606,1.0,99.0,1.0,0.15103000878362222,0.0
