Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.0,0.0,0.0,52.58866175068654
1,1.0,-3.295510573595648,0.0,19.235148514092863
2,0.9600780592696762,-4.6091409966080645,0.0562195679413463,5.44884516125604
3,0.9538230262183677,-5.516942481526729,0.06605708463345676,16.895948799122298
4,0.9575874981454073,-6.038337432491383,0.06484158802492472,1.0000011073547008
5,0.9386819790982696,-6.691916598719983,0.08499446018955484,1.0000020783540273
6,0.9257521176915713,-7.594760626255355,0.10893615412232438,58.551180485247606
7,0.9116791504474532,-7.693191538410143,0.12197568478536287,101.38510741067037
8,0.9565960883320006,-8.314093621502472,0.06312119590877555,0.0
9,0.9662769783026783,-9.139457588218686,0.05199847656622144,28344448742996.023
10,0.9565960883320006,-8.314093621502472,0.06312119590877552,0.0
11,0.9670408510701672,-5.1798635322721704,0.06655760051395722,129827169797220.45
12,1.0,0.970089504198847,0.0,0.0
13,0.9492397815565543,-6.829465317536601,0.09221348065875931,320036710585571.9
14,0.9568137286977985,-6.881043933741303,0.07384162246071736,210857512078235.44
15,0.9506235236135115,-7.542195846094753,0.0801734123076955,98070484437402.16
16,0.9503454609316981,-9.161331256173295,0.07497964180889337,0.0
17,0.9320523538168479,-9.355959979398287,0.10931656179260882,154136410860541.84
18,0.9256974978406082,-10.389981811377838,0.11889774506907656,530294040418976.0
19,0.9339502521957049,-10.197978245890445,0.10478603164612282,53307811421057.51
20,0.9861568267774363,-9.428229101985426,0.018934870247957664,215148731888485.72
21,1.0,-9.253108372965254,0.0,754720954386713.9
22,0.9999999999999998,-5.552030436687421,0.0,0.0
23,0.976391660610724,-7.683574019588236,0.02773330056289932,575.3068630294639
24,0.9794880700976446,-5.738583086395501,0.02385310824111813,30014309.947930563
25,0.9422323618089756,-6.67606252058798,0.06769289897228009,0.0
26,1.0,-3.9831318438077608,0.0,0.0
27,0.9413679643510572,-6.7178574220755465,0.08289664821249243,1.0000003489937446
28,0.9566439984905859,-6.645426568729842,0.06565442643418282,252273560879131.8
29,0.9318421284668501,-8.586316287779983,0.1107833021310636,1117063506562818.5
