Branch_ID,Type,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,LINE,0,1,0.3270339127973461,0.38870969982888887,0.42200735866629063,0.9196131442797622,0.5176136887747711,0.42895865062895844,0.3270339127973461,0.6444264075294398,0.43742297269167135,0.0,0.07325429738593048,0.6444264075294397,0.6444264075294397,0.6444264075294397,0.7040175437431473,0.48133816143488706,0.5365628037208335,5.176161140991624,0.33015049822852127,0.0,84.4040877094731
1,LINE,0,2,0.21315400376315716,0.2653790785083356,0.4538276199140186,0.9778070071375794,0.4426420763911457,0.5252338314767574,0.21315400376315716,0.7103024707933593,0.2878708534259847,0.5537274980289597,0.6280825332694802,0.7103024707933592,0.7103024707933592,0.7103024707933592,0.6936086978874361,0.3049251821064143,0.5188333478074661,2.848354993105569,0.0754851417403275,0.20397798998599134,18.861918480335834
2,LINE,1,3,0.4327513704497104,0.4853264837890144,0.48340392519132347,0.9643733715719172,0.5845366352315355,0.4236813038576597,0.4327513704497104,0.6551157981451011,0.5539217145405636,0.6088288998402178,0.6266241822856258,0.6551157981451012,0.6551157981451012,0.6551157981451012,0.6587862602903943,0.3055224286833841,0.580102583669784,3.6541421755041434,0.434124396597535,0.2454223458121224,58.59447123449166
3,LINE,2,3,0.03197024298018141,0.033108269998643435,0.045992273208253144,0.6802897806871911,0.0921147125076483,0.12686783659226408,0.03197024298018141,0.17486228210704322,0.04631821400328185,0.09954611905536632,0.10658414136661078,0.17486228210704322,0.17486228210704327,0.17486228210704324,0.45944248391984477,0.39415980606262685,0.8975045825991607,14.744385061768805,0.7518997117771485,0.2454223458121224,58.59447123449166
4,LINE,1,4,0.4076217343584108,0.4524016622069107,0.4905942633090792,0.9990941223592537,0.5354900031537189,0.4444563485130329,0.40762173435841076,0.6379997281209365,0.5029641428836311,0.5699586424673297,0.5957590279614453,0.6379997281209364,0.6379997281209364,0.6379997281209364,0.6832415641678143,0.31789973735383714,0.5921348004250709,3.717379519935587,0.3926159284991412,0.24242436350231153,1.0000000000169247
5,LINE,1,5,0.4535834804749487,0.5524905742732941,0.607304387334779,0.996176092036094,0.6683450163962984,0.5532733621262207,0.4535834804749487,0.7983351189132528,0.5704779455215895,0.7337531192456033,0.768428557251208,0.7983351189132529,0.7983351189132529,0.7983351189132529,0.5731355236634463,0.24060935286725238,0.4404835915947608,2.481053000436183,0.2196403480934661,0.34049994121936855,1.0000000000521672
6,LINE,3,5,0.16298039684503574,0.17097045893932028,0.18434455966948837,0.8311016924449812,0.23883728221936562,0.20286948477684513,0.16298039684503574,0.3124934454712569,0.2226040663823189,0.2511971385494221,0.2618543504541406,0.31249344547125696,0.31249344547125696,0.3124934454712569,0.37950149779809406,0.34912512928399847,0.8198504445263457,9.010680580359608,0.6582241298332603,0.34049994121936855,1.0000000000521672
7,LINE,4,6,0.2834482918220505,0.3163130953401077,0.3121959649902056,0.8639193347195168,0.44579942559588254,0.3107994798884565,0.2834482918220504,0.5189396501098162,0.4035024138583727,0.46608781238931596,0.4821036364579012,0.5189396501098162,0.5189396501098162,0.5189396501098164,0.3514297388894222,0.2978947585466771,0.6852897053106068,5.066282473913037,0.5097247493018382,0.45500993823773433,245.76495649286414
8,LINE,5,6,0.1271390307091042,0.13283214263750767,0.1274148389779572,0.571182535339026,0.20334653481355813,0.14253451225480693,0.12713903070910418,0.2454162551220526,0.19447917548388385,0.20741207785726717,0.21229640537208894,0.24541625512205253,0.24541625512205256,0.24541625512205256,0.29466924468538264,0.3363706482570588,0.8626343004307114,12.456146500411817,0.7549808556709744,0.45500993823773433,245.76495649286414
9,LINE,5,7,0.3639417217709204,0.38047933053043276,0.3771166511562916,0.8828155760959605,0.4305783035471249,0.2964063731355661,0.36394172177092027,0.4684909586285832,0.45694837712990194,0.4407553019065426,0.44834003967039215,0.4684909586285832,0.4684909586285832,0.4684909586285832,0.2521177480091002,0.281496118259049,0.7246100024411769,6.032535935585891,0.6478203265961413,0.5532866526156108,482.7262922583821
