Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.0,0.0,0.0,121.34437613132712
1,1.0,-7.716408398983442,0.0,52.83496159647768
2,0.8939365445231797,-10.649480202663362,0.13566632638761905,13.014698873158281
3,0.8793401926824764,-12.94112726783838,0.16134217896548017,39.98290427094198
4,0.8887533163167413,-13.983149566580616,0.15899161720425328,1.0000030572315937
5,0.8427642993251535,-15.927807731240424,0.2153974950346133,1.000006408466294
6,0.8130665611023004,-18.031699910151477,0.28226953100959445,152.48250993458248
7,0.7784044507781905,-18.573788431665115,0.32788818261449343,279.3760046874986
8,0.8922382951221212,-20.399435147497975,0.15103000878362222,0.0
9,0.9201409018543902,-22.54307187021164,0.11999233381516344,62516201625905.35
10,0.8922382951221212,-20.399435147497975,0.15103000878362222,0.0
11,0.9145973369715533,-13.158114879708572,0.1534253484371114,290285518393400.56
12,1.0000000000000002,-0.06420543430834715,0.0,0.0
13,0.8770671728011652,-17.08839296317217,0.2173632010704332,749749083093060.2
14,0.894675900142674,-17.41588260753188,0.1718522429933191,482327907873762.9
15,0.8798913743701949,-18.679804289909562,0.18833459717569936,228942969914775.34
16,0.8835745795707314,-22.554735745884066,0.17576539830880425,0.0
17,0.8382321246331977,-23.169530948358382,0.26724387117948006,381142395111128.7
18,0.8251699322156484,-25.659883208710518,0.2944198548785217,1334744474762299.8
19,0.8445664829465801,-25.134394142238374,0.2556952184079835,130376903046055.66
20,0.9693243468029817,-23.445536149427472,0.041084408589951535,445371595692419.4
21,1.0,-23.17489800725165,0.0,1693995638141791.8
22,1.0,-15.340096351320154,0.0,0.0
23,0.9493277435097255,-19.78210493105604,0.05902904147269272,1217.8332761465426
24,0.9543289158596959,-15.454382095028802,0.0518355663536654,46832871.26046477
25,0.8736222437789818,-17.530264740393637,0.1564341451216531,0.0
26,1.0,-11.706299220461073,0.0,0.0
27,0.8481716373366347,-16.248889957686345,0.2098775991687562,1.0000001779974734
28,0.8992427156905666,-17.37687063097552,0.15309539013206652,571016410455889.5
29,0.8416525181046196,-21.948274159502187,0.2706671986871579,2738589211138046.5
