Line_ID,From,To,FVSI,Lmn,LQP,Lp,NLSI,NVSI,VQI,PTSI,VSI_2,L_simple,VSLI,VCPI_P,VCPI_Q,Lsr,SI,VCPI_1,VSMI,VSLBI,VSI_1,L_index,VCPI_bus
0,0,1,0.06974143359624277,0.0723857467691199,0.071457027911096,0.4597494372880675,0.12385776972703291,0.09999926344803196,0.06974143359624278,0.16402926151284708,0.10710452008861776,0.0,0.005269849563291462,0.16402926151284705,0.16402926151284702,0.16402926151284705,0.9354649934084998,0.49868079731344894,0.8882124286598364,19.46835418180471,0.8167285615287567,0.0,16.86007027100685
1,0,2,0.05988179067265777,0.06254443263952324,0.0779986832951645,0.7309439446981021,0.1324467171561599,0.1521781264081374,0.059881790672657774,0.2191762817502716,0.08679884476530221,0.13536687971723405,0.1446371339735255,0.21917628175027157,0.21917628175027154,0.21917628175027157,0.9277426075240356,0.46242914755302633,0.8717971991229917,12.226789562063578,0.7095155329536182,0.05014658586173139,4.867815344953316
2,1,3,0.11379727566623833,0.11677625671312185,0.1084229135357638,0.44045900964373264,0.15997290165672834,0.10263160968422036,0.11379727566623833,0.18331609832356155,0.17287830889345335,0.15602152339913822,0.1581395095764977,0.18331609832356158,0.1833160983235616,0.18331609832356155,0.917369992812523,0.4587647791688847,0.898831531205129,18.10862772487407,0.8334542224075923,0.05886842362112422,15.120977320607276
3,2,3,0.008653246324407173,0.008716130861810228,0.008990102641433531,0.22080384658276012,0.022632025448319593,0.029379966433068123,0.008653246324407171,0.04147686826828961,0.012673753249435432,0.02302513331459202,0.02341365051150088,0.041476868268289606,0.041476868268289606,0.041476868268289606,0.8569125716787264,0.47678254949296023,0.9762928748585207,65.54548229259424,0.9420488255456663,0.05886842362112422,15.120977320607276
4,1,4,0.10650349309173276,0.10902868860217724,0.10939922596110958,0.5843534085760045,0.14735030045966638,0.11235509838689024,0.10650349309173274,0.18368367012716116,0.1491476114386629,0.1434821285573049,0.14676147930453132,0.1836836701271612,0.1836836701271612,0.18368367012716116,0.9233393003666367,0.4618545552161061,0.8974334008176411,17.12203408118668,0.8115531250949165,0.05776259589794802,1.0183965132824078
5,1,5,0.1399974465555862,0.14547680420836606,0.14118672602968665,0.5969704915434721,0.2059310585826435,0.14454971463194946,0.13999744655558624,0.24573524915812225,0.206638589550765,0.20477639651707946,0.20948415298312417,0.24573524915812217,0.24573524915812223,0.2457352491581222,0.8916909638820706,0.44455479049743574,0.8618202842691092,12.670532770749968,0.7601999299521522,0.07553529766601186,1.0346716569265324
6,3,5,0.03676259426468429,0.03711166861602206,0.036236245450056256,0.29702516976126714,0.0547016490346473,0.04453787453788438,0.03676259426468429,0.07246519413429119,0.05314325790534621,0.055354484633257955,0.05598888777880604,0.07246519413429117,0.07246519413429117,0.07246519413429117,0.8234085832176921,0.4660492273185054,0.9604211870861632,43.09605863117182,0.9195937587402222,0.07553529766601186,1.0346716569265324
7,4,6,0.07714072298163183,0.07875642110092343,0.0694410091097829,0.30180999208315895,0.11565156516857314,0.07065122089541384,0.07714072298163183,0.13184918079356622,0.12506483955362027,0.11451404995130358,0.11557046135219377,0.13184918079356622,0.13184918079356622,0.13184918079356622,0.8082199326354021,0.4527007412854448,0.9286490638707888,25.649319906599544,0.8801867398229508,0.09665110051217668,51.88569558147837
8,5,6,0.02867531191273186,0.028986849291324376,0.02619697166768064,0.18245090076318746,0.04935309022797892,0.0350859340153622,0.02867531191273186,0.061677318628031386,0.046650712362992834,0.0481848639669367,0.04856822833688622,0.06167731862803139,0.06167731862803139,0.06167731862803139,0.7804386689327659,0.46131044659250203,0.9664481501835457,53.16543366590126,0.9354317580190823,0.09665110051217668,51.88569558147837
9,5,7,0.0836899873669717,0.08436105253705685,0.08039912934305256,0.3014952715738104,0.09875928491396851,0.05842421060555979,0.08368998736697168,0.10723017403119975,0.11841010373464123,0.09922534267530447,0.09966761982820797,0.10723017403119972,0.10723017403119972,0.10723017403119973,0.7602252679304825,0.4487514856661656,0.9435629123744084,32.83425004863797,0.9200310480786076,0.10795221976240056,89.50559964139683
10,5,8,0.06853187069462244,0.06857432970994728,0.07109117025513402,0.0,0.06853187069462245,0.06327000154127722,0.06853187069462244,0.09536793110635075,0.06853187069462244,-0.06727285258964422,-0.06597257113411109,0.09536793110635074,0.09536793110635075,0.09536793110635074,0.770475129601118,0.48828960569681196,0.9489758446483579,33.824188333378345,0.8988209594725949,0.05630819841067957,0.0
11,5,9,0.10728610695750967,0.10743799323891505,0.11323243142352496,0.0,0.10728610695750967,0.09926024782721717,0.10728610695750967,0.14757867852346215,0.10728610695750967,-0.10438570489309665,-0.10133978249149472,0.14757867852346213,0.14757867852346213,0.14757867852346215,0.7514119276511382,0.4963238306751156,0.9218934352276449,22.388635009576547,0.845775171051931,0.046508829654132715,25430444674785.207
12,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8547584612069723,0.48076280066131377,1.0,99.0,1.0,0.05630819841067955,0.0
13,8,9,0.03567095795660237,0.035676732410189066,0.03632976916856698,0.0,0.03567095795660238,0.03182323040412396,0.03567095795660236,0.049091126825530754,0.03567095795660237,-0.03534439946825059,-0.03501214674463744,0.049091126825530754,0.049091126825530754,0.049091126825530754,0.8387718006875592,0.48910666370348627,0.9735915134916814,65.11434209188796,0.9486653640525384,0.046508829654132715,25430444674785.207
14,11,3,0.0472193728005084,0.04722099240148869,0.04735330272287676,0.0,0.0472193728005084,0.026929274069513114,0.0472193728005084,0.04990316875399961,0.0472193728005084,0.04728714927787779,0.047353302722877015,0.049903168753999604,0.04990316875399962,0.04990316875399962,0.8676573176285862,0.47384556446490605,0.974299708745177,74.25515207639673,0.9527806271994916,0.05886842362112422,15.120977320607276
15,12,11,0.09463430465697445,0.09552534571551605,0.1298098512137615,0.0,0.09463430465697445,0.20303522517005076,0.09463430465697445,0.24074532882111802,0.09463430465697445,0.11279056034022705,0.12980985121376154,0.240745328821118,0.24074532882111802,0.24074532882111802,0.9427613389300409,0.4664199150942846,0.8538431763804323,9.74792148718793,0.6248970991485827,0.059558836259180487,116412023090476.75
16,11,13,0.017168184019625832,0.01759409709937868,0.017119349178142913,0.25374852724557606,0.06377796156013832,0.05461028770456259,0.017168184019625835,0.09160952686470289,0.029842869090934393,0.06507443655114825,0.06632759808959392,0.09160952686470289,0.09160952686470289,0.09160952686470289,0.8596366805325057,0.4691029321340578,0.9490337161294495,32.390498711843165,0.8924798640108531,0.08236337051326023,285994782413883.8
17,11,14,0.01959962579707811,0.02018189482756757,0.017569663315198197,0.20954878172559427,0.06698142693188744,0.04905723489836486,0.019599625797078114,0.08878445570567826,0.03538363407865077,0.037967745497261327,0.03931565201291157,0.08878445570567825,0.08878445570567826,0.08878445570567826,0.8585974771759649,0.47584032568642204,0.9427387823045741,35.48048074075426,0.9038237312917508,0.06601546051347036,188888287106964.34
