Bus_ID,V_pu,Angle_deg,L_index,VCPI_bus
0,1.0,0.0,0.0,172.2073515015471
1,1.0,-11.086451502520688,0.0,84.4040877094731
2,0.8340181514420438,-15.177998648462525,0.20397798998599134,18.861918480335834
3,0.8127183637715342,-18.716585700103845,0.2454223458121224,58.59447123449166
4,0.8278876932475013,-19.99542810598321,0.24242436350231153,1.0000000000169247
5,0.7579955817230194,-23.38179380125329,0.34049994121936855,1.0000000000521672
6,0.7164096971696841,-26.471297392239656,0.45500993823773433,245.76495649286414
7,0.662422439068469,-27.75488693907551,0.5532866526156108,482.7262922583821
8,0.8380513001686358,-30.678466663654714,0.22335534385257041,0.0
9,0.884639035432532,-33.94629902047423,0.17006136114972628,84543289825350.94
10,0.8380513001686358,-30.678466663654714,0.22335534385257033,0.0
11,0.8716300525054542,-20.361740109109867,0.21740595305281932,399512985601309.6
12,1.0000000000000002,-3.0755697206171413,0.0,0.0
13,0.8225166711742068,-26.05703119111112,0.3118776464200609,1065619828791480.5
14,0.8470865214730835,-26.772512291279284,0.24405858206718328,672555871202518.0
15,0.825315723399355,-28.26623421599454,0.2703221877192686,325278424836362.25
16,0.8340355043407849,-33.90489067228001,0.25125756258825827,0.0
17,0.7681300694289029,-34.931011745446924,0.39513020877619115,567356954641713.2
18,0.7509928909675312,-38.56939621580309,0.43975343220877255,2014296277279454.8
19,0.7783206127887425,-37.7347548696999,0.3773074593340062,191893966935117.0
20,0.9579834230269635,-35.47660058188919,0.05509894712760657,569973666767723.8
21,1.0,-35.23438728978724,0.0,2345267719674520.5
22,0.9999999999999999,-24.91416847668298,0.0,0.0
23,0.9337923784526786,-30.653710764730167,0.07657123706679601,1573.543271732279
24,0.9388605370604799,-24.68504808829543,0.06826066338287479,34.93432375273072
25,0.8327522902378293,-27.45257312256154,0.21427774613434972,0.0
26,0.9999999999999999,-19.691450329941826,0.0,0.0
27,0.7653665047279264,-24.234556333001425,0.3316650395406969,0.9999999999990977
28,0.8603718369343012,-27.112147853430617,0.21402516153601864,779722545248987.0
29,0.7801101441019148,-33.563954427468765,0.3927224464060124,3984655291113474.0
